IBGE;NU_IDENTIFICADOR;ident_nome;ident_tplog;ident_log;ident_numero;ident_comp;ident_bairro;ident_cep;ident_municipio;ident_uf;ident_email;ident_tel;ident_ramal;ident_fax;ident_dt_imp;q25
310560;3105603400322;CENTRO DE CONVIVÊNCIA INSTITUTO BENEFICENTE PADRE MESTRE CORRÊA DE ALMEIDA;3;GOVERNADOR BENEDITO VALADARES;155;;SÃO SEBASTIÃO;36202328;BARBACENA;MG;jorgianestefhane@hotmail.com;(32) 33313156;;;19/09/1937;Artesanato em geral
310560;3105603401481;CENTRO DE CONVIVÊNCIA ASSOCIAÇÃO SÃO MIGUEL ARCANJO;14;FAZENDA SÃO MIGUEL ARCANJO;S/N;CX POSTAL 256;JOÃO PAULO II;36200970;BARBACENA;MG;supervisao.saomiguel@gmail.com;(32) 33621544;;(32) 33621544;15/08/2000;as mesmas citadas acima
310560;3105603401578;CENTRO DE CONVIVÊNCIA OBRAS SOCIAIS NOSSA SENHORA DE FÁTIMA;32;Coronel Martiniano Rodrigues  de Oliveira;0;SEM NÚMERO;GROGOTÓ;36202379;BARBACENA;MG;obrasnsfatima2014@gmail.com;(32) 33330168;;;12/11/2008;ATIVIADADES REALIZADAS A PARTIR DA PRESTAÇÃO DE SEVIÇO CONTINUADO, PORÉM PRIORIZANDO A DEFESA DOS DIREITOS DA CIDADANIA, COM ARTICULAÇÃO DOS ÓRGÃOS PÚBLICOS: SAÚDE E EDUCAÇÃO, E TAMBÉM ATRAVÉS DA PARCEIRA COM A PASTORAL DA CRIANÇA, PARTES E OBJETIVOS DE PROMOÇÃO E TAMBÉM DE DESENVOLVIMENTO DAS CRIANÇAS, ADOLESCENTES E SUAS FAMÍLIAS.
310560;3105603401579;CENTRO DE CONVIVÊNCIA FUNDAÇÃO JOÃO XXIII;27;Praça do Cruzeiro;58;AO LADO DA IGREJA CATÓLICA;João Paulo II;36202724;BARBACENA;MG;pcmenor@yahoo.com.br;(32) 33312825;;(32) 33312825;07/08/1965;AS CITADAS ACIMA
310560;3105603401580;CENTRO DE CONVIVÊNCIA OBRAS SOCIAIS SANTO ANTÔNIO;27;Praça Santo Antônio;40;;Santo Antônio;36204431;BARBACENA;MG;ilzasimoes@yahoo.com.br;(32) 33319129;;;08/12/1984;AS CITADAS ACIMA.
310560;3105603401797;CENTRO DE CONVIVÊNCIA ASSOCIAÇÃO FAMÍLIA DE MARIA - INST. PE. CUNHA;31;Rodovia MG 60 KM265;SN;Caixa Postal 393;Pinheiro Grosso;36207500;BARBACENA;MG;ipcunha.ipcunha@yahoo.com.br;(32) 33937184;;(32) 33937184;29/12/1969;os citados acima
310560;3105603403049;CENTRO DE CONVIVÊNCIA Confraria das Mães Cristãs;32;Rua Frei Orlando;1010;;Monte Mario;36201302;BARBACENA;MG;magda50.furtado@hotmail.com;(32) 33315647;;;12/06/1950;AS CITADAS ACIMA
310560;3105603403050;CENTRO DE CONVIVÊNCIA Associação Creche Escola  Irmãos do Caminho;32;Rua José de Souza Ferreira;137 A;;Boa  Vista;36205260;BARBACENA;MG;irmaosdocaminho@barbacena.com.br;(32) 33322376;;;16/04/1989;as citadas acima
310560;3105603403051;CENTRO DE CONVIVÊNCIA INSTITUTO MAURO E ALCIDES FERREIRA;32;Rua Santa Catarina;300;;Funcionários;36202004;BARBACENA;MG;imafbq@gmail.com;(32) 33316445;;;05/07/1975;AS CITADAS ACIMA
310560;3105603403052;CENTRO DE CONVIVÊNCIA OBRAS PASSIONISTAS SÃO PAULO DA CRUZ;32;Rua São Paulo da Cruz;5;;Ipanena;36205527;BARBACENA;MG;devida@gmail.com;(32) 33319868;;;25/02/1996;ESPORTE, RECREAÇÃO E DANÇA
310560;3105603403053;CENTRO DE CONVIVÊNCIA ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE BARBACENA - APAE;32;Rua Treze de Maio;320;;Centro;36200015;BARBACENA;MG;apae@barbacena.com.br;(32) 33315522;;(32) 33315522;31/05/1962;RODA DE CONVERSAS E PALESTRAS. ATENDIMENTO E ORIENTAÇÃO FAMILIAR. ATIVIDADES LÚDICAS E ARTESANATO.
310560;3105603403108;CENTRO DE CONVIVÊNCIA CORAL ARAÚJO DE BARBACENA - CAB;32;JOSÉ FORTES DE SOUZA;63;;SÃO CRISTÓVÃO;36201619;BARBACENA;MG;escolainfantilpequenomarcos@yahoo.com.br;(32) 33310494;;;04/07/1986;AS CITADAS ACIMA.
310560;3105603408673;CENTRO DE CONVIVÊNCIA AMAJW;32;Conselheiro Lafaiete;35;;Nova Cidade;36205712;BARBACENA;MG;amajw@yahoo.com.br;(32) 88226576;;;27/07/2010;VIDE QUESTÃO 24
310560;3105603409325;CENTRO DE CONVIVÊNCIA INSTITUTO JOSE LUIZ FERREIRA;32;Padre Manoel Rodrigues;237;;Carmo;36200654;BARBACENA;MG;adm@institutobpastor.org.br;(32) 33317588;;;17/01/1973;AS MESMAS ACIMA.
310590;3105903409301;CENTRO DE CONVIVÊNCIA  APAE;32;Porto Seguro;122;;Centro;36212000;BARROSO;MG;apaeclinica@minas.psi;(32) 33512253;;;15/12/1977;Artesanato, oficina de papel reciclado, AVD (atividades da vida diária), AVP (atividades da vida prática).
310600;3106003403055;CENTRO DE CONVIVÊNCIA SERVIÇO DE CONVIVENCIA E FORTALECIMENTO DE VIDA - PETI;32;Padre Gerard Lucien Peters s/nº;s/ nº;;Lages;35938000;BELA VISTA DE MINAS;MG;dasbvm@yahoo.com.br;(31) 38532371;;;01/01/2012;"Oficinas de desenvolvimento com temas de cunho social , oficinas de artesanato, atividades esportivas, recreativas e lúdicas , filmes e documentários de acordo com o tema a ser abordado , confraternização que envolvem a família e a comunidade bem como campanhas ( dia do idoso, combate ao trabalho infantil , etc.)
Passeios , ( danças , músicas , teatro etc)."
310600;3106003412086;CENTRO DE CONVIVÊNCIA ;32;PADRE GERARD PETTERS ;0;;lAGES ;35938000;BELA VISTA DE MINAS;MG;;(31) 38531671;;;03/06/2013;
310610;3106103403056;Centro de Convivência Orlando Caputo;32;Vicente Adão Botte;15;;Centro;36126000;BELMIRO BRAGA;MG;assistenciasocialbb@yahoo.com.br;(32) 32841198;;(32) 32841170;06/05/2014;"Atividades de Artesanato e Dança
"
310610;3106103412574;CENTRO DE CONVIVÊNCIA CASARÃO DA CIDADANIA;32;JOANA CLAUDINA;25;;CENTRO;36126000;BELMIRO BRAGA;MG;assistenciasocialbb@yahoo.com.br;(32) 32841198;;;09/05/2017;Oficinas variadas, grupos de convivência e fortalecimento de vínculos, palestras e passeios culturais.
310620;3106203400326;CENTRO DE CONVIVÊNCIA OBRAS SOCIAIS DA PAMPULHA;3;EXPEDICIONÁRIO BENVINDO BELÉM LIMA;730;;SÃO LUIZ;31310040;BELO HORIZONTE;MG;obrassociaisdapampulha@yahoo.com.br;(31) 34418685;;;12/03/1975;Reforço escolar, informática,capoeira, cozinha experimental, horta, artes plásticas,musica,teatro.
310620;3106203400329;CENTRO DE CONVIVÊNCIA CONGREGAÇÃO REDENTORISTA OBRA SOCIAL SÃO JOSÉ - UNIDADE DANDARA;3;HORÁCIO TERENA GUIMARÃES;188;;CÉU AZUL;31585000;BELO HORIZONTE;MG;socialdandara@gmail.com;(31) 36460186;;;09/11/2012;ATIVIDADES REALIZADAS PELOS PROJETOS SÃO RELACIONADAS A MÚSICA, INFORMÁTICA, ARTES, ARTESANATOS, QUE TEM COMO OBJETIVOS A INTEGRAÇÃO, SOCIALIZAÇÃO A FIM DE CONTRIBUIR PARA A CONSTRUÇÃO DA CIDADANIA, TRANSFORMAÇÃO DA REALIDADE SOCIAL E PARA DESENVOLVIMENTO DE CAPACIDADES E POTENCIALIDADES.
310620;3106203400337;CENTRO DE CONVIVÊNCIA OBRAS EDUCATIVAS JARDIM FELICIDADE - CENTRO ALVORADA;3;PROFESSORA GABRIELA VARELA;580;;JARDIM GUANABARA;31742173;BELO HORIZONTE;MG;alvorada@obraseducativas.org.br;(31) 34084000;4003;(31) 34084006;04/12/1999;Aulas de artes, canto,coral,flauta, informática, festas , passeios,eventos, aulas teóricas, visitas, conteúdo ministrados em foramçaõ de empresas, simulados que facilitam a articulação da teoria e prática profissional. profisssu
310620;3106203400346;CENTRO DE CONVIVÊNCIA LEGIÃO DA BOA VONTADE - LBV;3;CRISTIANO MACHADO;10765;;PLANALTO;31730553;BELO HORIZONTE;MG;ecassia@lbv.org.br;(31) 34908116;8117;;08/05/1958;"Programa criança -futuro no presente que constitui-se num serviço contínuo de formação para a cidadania planetária e para participaçãp,desenvolvimento do protagonismo e da autonomia das crianças e adolescentes.
Arte e cultura - Trabalhas as diversas linguagens da arte. -SABER- propicia o desenvolvimento do hábito da leitura, da boa escrita, do raciocínio lógico.
Corpo e Movimento - Trabalham com atividades físicas e recreativas. - Esporte é vida - Desenvolve modalidades de esporte de acordo com os recursos e condições existentes nos CCAs, na comunidade e/ou na rede de serviços, e conforme a demanda e as expectativas dos usuários.Arte e cultura - trabalha as diversas linguagens da arte.
Capoeira - trabalha movimentos de ataque, defesa e não defesa, autocontrole, coordenação e equilíbrio, flexibilidade, paciência, respeito e consciência corporal.-Momento da tarefa :periodicamente ajuda os estudantes a realizar seus deveres escolares. Programa Vida Plena- tem foco nas atividades que contribuam no processo de envelhecimento saudável, autonomia e sociabilidade em atividades com usuários diretos.- Cidadania ecumênica:contempla o desenvolvimento de temáticas relacionadas às necessidades sociais e individuais dos usuários e busca desenvolver temas que colaborem para a formação crítica do usuário e estimulem os valores éticos e reflexão sobre os valores morais do grupo social atendido, sempre sob a perspectivas da cultura ecumênica e da cultura da paz, visando um trabalho em que o usuário se encontre com sua individualidade e se torne protagonista da sua vida."
310620;3106203403131;CENTRO DE CONVIVÊNCIA ASSOCIAÇÃO OÁSIS DE ASSISTÊNCIA SOCIAL;32;DOS SALESIANOS;538;;PLANALTO;31730730;BELO HORIZONTE;MG;associacaooasis@hotmail.com;(31) 34436582;;;03/02/2003;Creche com atendimento integral, escolha de musica com aulas de violino, viola, bateria,teclado e canto.
310620;3106203403135;CENTRO DE CONVIVÊNCIA ASSOCIAÇÃO MINEIRA DA AMIZADE - AMA;32;ESPÍRITO SANTO;1059;SL 1013;CENTRO;30160922;BELO HORIZONTE;MG;clubeamizade@uol.com.br;(31) 32738590;;;20/10/1980;Reuniões, palestras, Oficinas de culinária, dança, artesanato, coral, ginástica celebral, dança senior, curso bíblico, inclusão digital, passeios, tardes  dançantes, encontros intergeracionais, seminários, bazar.
310620;3106203403137;CENTRO DE CONVIVÊNCIA PROJETO VIDA PADRE GAILHAC BELO HORIZONTE;32;EVELINA FERREIRA;129;;LAGOA;31575530;BELO HORIZONTE;MG;projetovidabh@redesagradobh.com.br;(31) 34595710;;;23/02/2003;"oficinas de vivência e práticas em ecologia do ser, oficina de 
vivências em pratica de artes visuais, oficina com práticas em laboratório,capoeira,artes em geral,grupo de mulheres, oficina de dança,forró, brinquedoteca,música."
310620;3106203403140;CENTRO DE CONVIVÊNCIA SOCIEDADE ARTÍSTICA MIRIM DE BELO HORIZONTE - PROJETO CARIÚNAS;32;LUIZ DE MELLO MATTOS;175;;PLANALTO;31730710;BELO HORIZONTE;MG;cariunas@cariunas.org.br;(31) 34955510;;;03/11/1997;Segundas, quartas e sextas:ensino integrado de música,canto, instrumentos e dança. O ensino começa com a musicalização, criatividade e dança, passando pelo canto, chegando ao instrumento individual e em grupo. Assim a instituição conta hoje com grupos específicos.São eles:grupo de choro, grupo de cordas,banda instrumental, corais infantis e juvenis e grupo de dança.
310620;3106203403141;CENTRO DE CONVIVÊNCIA CIAME PINDORAMA - CRECHE COMUNITÁRIA EUNICE LANZA;32;GUARARAPES;1810;;PINDORAMA;30865000;BELO HORIZONTE;MG;ciamepindorama@gmail.com;(31) 32777184;;;14/06/1980;Oferta de 2 refeições como garantia da segurança alimentar diária, 01 atividade artística, 01 esportiva, roda de conversa e recreação. Obs: atividade artística e cultural.
310620;3106203403143;CENTRO DE CONVIVÊNCIA SOCIEDADE COMUNITÁRIA SOCIAL, CULTURAL, ASSISTENCIAL DO BAIRRO VISTA ALEGRE E ADJACÊNCIAS - GRUPO RAIO DE LUZ;32;HERCULANO MOURÃO SALAZAR;95;;VILA VISTA ALEGRE;30514430;BELO HORIZONTE;MG;gpsob@pbh.gov.br;(31) 33741322;;;01/05/1991;Palestras, Atividades recreativas, dança senior, bingo, confratenização, comemoração de aniversário.
310620;3106203403144;CENTRO DE CONVIVÊNCIA CLUBE DE IDOSOS AMIGOS DA VILA OESTE;32;IMBIRUSSU;208;;VILA OESTE;30352030;BELO HORIZONTE;MG;ciavooeste@gmail.com;(31) 32442295;;;22/01/1991;Oficina sobre saúde, aula de informática, roda de conversa
310620;3106203403149;CENTRO DE CONVIVÊNCIA GRUPO DE CONVIVÊNCIA DA 3ªIDADE TURMINHA ALEGRE;32;JOANA ANGELICA;45;;PRIMEIRO DE MAIO;31810390;BELO HORIZONTE;MG;turmainhaalegre@hotmail.com;(31) 34361412;;(31) 34361412;19/10/1993;Baile da 3ª idade, dança de salão, dança folclórica, oficina de tricô, crochê, oficina de pintura em tecido, oficina de inclusão digital, oficina de bordados.
310620;3106203403157;CENTRO DE CONVIVÊNCIA INSPETORIA SÃO JOÃO BOSCO -ISJB - CESAM;32;JOSUÉ MENEZES;240;;GAMELEIRA;30510110;BELO HORIZONTE;MG;azarias.martins@salesiano.br;(31) 35067944;;;15/03/1976;O trabalho desenvolvido pelo CESAM/MG prevê a convivência e o fortalecimento de vínculos, com caráter preventivo e proativo pautado na defesa e afirmação dos direitos e no desenvolvimento de potencialidades e capacidade do usuário, com vistas ao alcance de alternativas emancipatórias para o enfrentamento das situações que geram a vulnerabilidade social através da inclusão produtiva. São desenvolvidas atividades voltadas para o desenvolvimento integral de adolescentes e jovens, qualificação sócio profissional, articuação e mobilização pelos direitos. Acontecem atividades de acolhida, escuta qualficada para levantamento de demandas e encaminhamento a rede sócio assistencial, construção de estudos sócio econômico, visita técnica domiciliar, encontros com famílias, eventos festivos.
310620;3106203403158;CENTRO DE CONVIVÊNCIA GRUPO DE IDOSOS ZÉLIA MACEDO RESENDE DE ALMEIDA;32;JULITA NUNES DE LIMA;147;;MINASCAIXA;31615140;BELO HORIZONTE;MG;gpsob@pbh.gov.br;(31) 32774410;;;05/02/1991;Roda de conversa, atividades lúdicas e recreativas, artesanato
310620;3106203403167;CENTRO DE CONVIVÊNCIA NÚCLEO DE ARTE E CULTURA - NUTRIS;32;MIRANTE;477;;BOA VISTA;31070390;BELO HORIZONTE;MG;nac.nutris@yahoo.com.br;(31) 34669759;;(31) 34669759;08/11/2005;Atividade de esporte, artes,dança, circo e inclusão digital.Acompanhamentos individuais e familiares. Eventos da família, natal e passeios culturais.
310620;3106203403171;CENTRO DE CONVIVÊNCIA CENTRO SOCIAL DE APOIO À CRIANÇA E AO ADOLESCENTE DO CONJUNTO PAULO VI;32;PAÇO DA LIBERDADE;2;;CONUNTO PAULO VI;31998070;BELO HORIZONTE;MG;centrosocialpaulovi@hotmail.com;(31) 34356440;;;26/02/1998;Encontro de famílias/rodas de terapias comunitárias.
310620;3106203403176;CENTRO DE CONVIVÊNCIA CENTRO INFANTIL JUVENIL CRESCER SORRINDO;32;PEPERI;975;;NOVA GRANADA;30431395;BELO HORIZONTE;MG;crescersorrindo@yahoo.com.br;(31) 33717993;;;20/10/1983;Realizamos normalmente atividades como:oficinas, palestras,congresso,saraus,apresentações culturais com a participação das famílias e comunidade local, encontro de cultura afro-brasileira com a participação das famílias, festival de afirmação étnico-cultural com a participação das famílias e da comunidade.
310620;3106203403177;CENTRO DE CONVIVÊNCIA CONSELHO COMUNITÁRIO DO CENTRO SOCIAL URBANO DO BARREIRO;32;PINHEIRO CHAGAS;252;;SANTA HELENA;30642030;BELO HORIZONTE;MG;cidamendes15az@gmail.com;(31) 32775846;;;20/10/1984;Trabalhos manuais (artesanato), passeios, bingo, convivência
310620;3106203403199;CENTRO DE CONVIVÊNCIA INSTITUTO SEVERINO BALLESTEROS - PROGRAMA BOM ALUNO;32;AVENIDA BRASIL;295;;SANTA EFIGENIA;30140000;BELO HORIZONTE;MG;bomaluno@galicia.com.br;(31) 33305000;5018;(31) 33305000;12/07/2002;Atividades que proporcionem o crescimento pessoal e profissional do usuário.Trabalhamos valores, ética, mootivação, responsabilidade, respeito, dinamismo, combatividade. damos também um apoio na organização pessoal, na administrtação do tempo e aprofundamento na língua pátria e desenvolvimento lógico, além de curso de inglês.
310620;3106203403201;CENTRO DE CONVIVÊNCIA INSPETORIA SÃO JOÃO BOSCO - CENTRO JUVENIL DOM BOSCO;32;SÃO CARLOS;201;;MADRE GERTRUDES;30512740;BELO HORIZONTE;MG;jesus@salesiano.br;(31) 33863826;;;16/12/1988;São realizadas oficinas de capoeira, teatro, artesanato, lazer orientado, acompannhamento pedagógico, músicaaaaa, esportes, acompanhamento psicológico e acompanhamento socio familiar.
310620;3106203403208;CENTRO DE CONVIVÊNCIA CENTRO PASTORAL SANTO ARNALDO JANSEN - OBRA SOCIAL DA PARÓQUIA SÃO GABRIEL;32;TEODORO BONFIM;85;;TAQUARIL;30295190;BELO HORIZONTE;MG;ospsg.bh@gmail.com;(31) 34820180;;36546078;15/11/2008;"APOIO ESCOLAR: ATIVIDADE REALIZADA COM DURAÇÃO DE UMA HORA, DIARIAMENTE, SENDO MEDIADA POR UM MONITOR/ORIENTADOR DE ESTUDOS. AUXÍLIO PARA CASA, CONTEMPLANDO AS DIFERENTES ÁREAS DOCONHECIMENTO (ALFABETIZAÇÃO, MATEMÁTICA, HISTÓRIA, CIÊNCIAS, GEOGRAFIA E OUTRAS). tRABALHANDO OS DIAS FESTIVOS.
2-	ESPORTE  E LAZER: 
Atletismos, Basquete de rua, Futebol, Futsal, Handebol, Judô, Karatê, Tênis de mesa, Voleibol, Ginástica rítmica, Xadrez tradicional, Xadrez virtual, Yoga/meditação, Recreação e Lazer/Brinquedoteca, etc.
3-	ARTE CULTURAL: 
Cultura, Artes e Educação Patrimonial
Canto coral, Banda,  danças, Cineclube, Hip-hop, Práticas Circenses, Teatro, Desenhos,  apresentações, artes populares, pinturas, etc
4-	CAPOEIRA: 
Luta, música, folclore, dança( história, movimentos e roda)
5-	INFORMÁTICA: 
Iniciação nos teclados, iniciação ao método de como usar o computador
"
310620;3106203403210;CENTRO DE CONVIVÊNCIA CONGREGAÇÃO REDENTORISTA OBRA SOCIAL SÃO JOSÉ - UNIDADE CENTRO;32;TUPIS;164;;CENTRO;30190060;BELO HORIZONTE;MG;obrasocial@igrejasaojose.org.br;(31) 32732217;;(31) 32732217;30/03/1977;A entidade oferta dois projetos sociais sendo a 1ª oficina de trabalho e cidadania que tem como intuito atividades de qualificação profissional e a 2ª projeto energia, dança cigana para idosos com finalidade de possibilitar melhoria na convivência familiar e/ou comunitária.
310620;3106203403211;CENTRO DE CONVIVÊNCIA FUNDAÇÃO WALDOMIRO LOBO - GRUPO DE CONVIVÊNCIA WALDOMIRO LOBO;32;VISCONDE DE CAIRU;75;;MADRE GERTRUDES;30512780;BELO HORIZONTE;MG;gerencia@waldomirolobo.com.br;(31) 32834818;;;15/12/2011;PALESTRAS SOBRE TEMAS DIVERSOS, DINAMICAS, ATIVIDADES VOLTADAS A SOCIALIZAÇÃO, COMEMORAÇÕES DIVERSAS COM ATRAÇÃO MUSICAL, PASSEIOS EXTERNOS, TRABALHOS ARTESANAIS, INFORMAÇÕES SOBRE DIREITOS E DISCUSSÃO SOBRE O ESTATUTO DO IDOSO,ATIVIDADES LUDICAS E JOGOS,DANÇA SENIOR E GINASTICA, ENTRE OUTRAS.
310620;3106203403228;CENTRO DE CONVIVÊNCIA GRUPO DE CONVIVÊNCIA POMPEIA PAZ E AMOR;32;AMAZONITA;238;;POMPEIA;30280380;BELO HORIZONTE;MG;gsop@pbh.gov.br;(31) 30444724;;;19/06/1991;Roda de conversa, atividades recreativas e lúdicas
310620;3106203403233;CENTRO DE CONVIVÊNCIA GRUPO REVIVER;32;AVEIRO;191;;SÃO FRANCISCO;31255060;BELO HORIZONTE;MG;gpsob@pbh.gov.br;(31) 34539170;;;04/02/1994;Roda de conversa, atividades recreativas e lúdicas, artesanato.
310620;3106203403234;CENTRO DE CONVIVÊNCIA INSTITUIÇÃO BENEFICENTE MARTIM LUTERO - CENTRO DE INTEGRAÇÃO MARTINHO - CIM;32;SÃO TOMÁS;70;;VILA NOSSA SENHORA DA SERRA;30230330;BELO HORIZONTE;MG;cim@luteranos.com.br;(31) 32837877;;;19/10/1999;ENCONTROS PARA DISCUSSÃO DE TEMAS, ATIVIDADES DE CONVÍVIO EM PARCERIA COM OUTRAS INSTITUIÇÕES DA COMUNIDADE, PARTICIPAÇÃO EM EVENTOS PROMOVIDOS PELA REDE DE PROMOÇÃO DE DIREITOS E PROTEÇÃO DE CRIANÇAS E ADOLESCENTES, PASSEIOS A ROTEIROS ATRISTICO, PRAÇAS, JOGOS E BRINCADEIRAS, OFICINAS TEMÁTICAS.
310620;3106203403236;CENTRO DE CONVIVÊNCIA CENTRO EDUCATIVO SANTUZZA RESI - CRECHE DORA RIBEIRO;32;BERTÓPOLIS;449;;PROVIDÊNCIA;31814050;BELO HORIZONTE;MG;dora@obraseducativas.org.br;(31) 34331971;;(31) 34331971;13/05/1998;Visita domiciliar, atendimento individualizado e coletivo, articulação com a rede ,estudo de caso, formação de eventos, formação e palestras.
310620;3106203403237;CENTRO DE CONVIVÊNCIA CASA DO HOMEM DE NAZARÉ;32;BONINAS;425;;ESPLANADA;30280220;BELO HORIZONTE;MG;administracao@chn.org.br;(31) 34630315;;;09/02/2011;REUNIÕES COM AS FAMÍLIAS, FESTA DA FAMÍLIA, PASSEIOS CULTURAIS E RECREATIVOS, OFICINAS DE APOIO ESCOLAR, ARTES, CAPOEIRA, BALE, INFORMÁTICA, ATENDIMENTOS PEDAGÓGICOS, PSICOLÓGICOS E SOCIAIS, ENCAMINHAMENTOS.
310620;3106203403238;CENTRO DE CONVIVÊNCIA SOCIEDADE CRUZ DE MALTA ;32;CACHOEIRA DE MINAS;434;;MORRO DAS PEDRAS;30441190;BELO HORIZONTE;MG;cruzdemalta.mg@hotmail.com;(31) 32754881;;;28/06/2002;Alfabetização, oficina de artesanato de tricô, crochê e bordados, oficina de canto coral e flauta, oficina de tapeçaria, oficina de pintura em tecido, passeios, atendimento odontológico, fisioterápico e médico, hidroginástica
310620;3106203403239;CENTRO DE CONVIVÊNCIA LAR FABIANO DE CRISTO;32;CAETANO PIRRI;930;;MILIONÁRIOS;30620070;BELO HORIZONTE;MG;maria.pardim@lfc.org.br;(31) 33838248;;(31) 33836799;14/02/1967;Grupo 3ª idade:ofocinas, dinâmicas, palestras,artesanato, encaminhamentos, visitas domiciliares, passeios..- Grupos de jovens:rodas de conversas, palestras, dinâmicas, encaminhamentos para retirada de documentos e encaminhamentos para o primeiro emprego.
