IBGE7;IBGE;Região;UF;uf_s;Município;Municipio_2013;area;Pop_Total2010_MICRO;Porte_pop2010;Pop_Total2010;Pop_Urbana2010;Pop_Rural2010;NºIDENTIFICADOR;ident.0.1;ident.0.2;ident.0.3;ident.0t.4;ident.0.5;ident.0.6;ident.0.7;ident.0.8;ident.0.9;ident.0.10;ident.0.11;ident.0.12;ident.0.13;ident.0.14;ident.0.15;ident.0.16;Latitude;Longitude;q.1;q.2;q.3;q.4.1;q.4.2;q.4.3;q.4.0;q.4.99;q.5.1;q.5.2;q.5.99;q.5.0;q.5.99.1;q.6;q.7;q.9.1;q.9.2;q.9.3;q.9.4;q.10;q.11;q.12;q.13;q.13.1;q.14;q.14.99;q.15;q.16.1.1;q.16.1.2;q.16.1.3;q.16.1.4;q.16.1.5;q.16.1.6;q.16.1.7;q.16.2.1;q.16.2.2;q.16.2.3;q.16.2.4;q.16.2.5;q.16.2.6;q.16.2.7;q.17;q.17.99;q.18.1;q.18.1.99;q.18.2;q.18.2.99;q.19;q.19.99;q.20;q.21.1;q.21.2;q.21.3;q.21.4;q.21.5;q.21.6;q.21.7;q.21.8;q.21.9;q.22;q.23;q.24;q.25.1;q.25.2;q.25.3;q.25.4;q.25.5;q.25.6;q.25.7;q.25.8;q.25.9;q.25.10;q.25.11;q.25.12;q.25.13;q.25.14;q.25.15;q.25.16;q.25.17;q.25.18;q.25.19;q.25.20;q.25.21;q.25.22;q.25.23;q.25.24;q.25.25;q.25.0;q.26.1;q.26.2;q.26.3;q.26.98;q.26.99;q.26.0;q.26.98.1;q.27;q.28.0;q.29;q.31.4;q.32.4;D.5.99.1.recod;D.16.1.6.recod;D.16.2.7.recod;D.21.9.recod;D.13.faixa;D.14.faixa;D.15.faixa
3304557;330455;3;33;RJ;Rio de Janeiro;Rio de Janeiro;1182,30;11601307;Metrópole;6320446;6320446;;3304553306272;UNIDADE DE ACOLHIMENTO FACO 7CASDH;Rua;nacional;275;;taquara;Próximo estação BRT André Rocha;22710-094;Rio de Janeiro;RJ;polofaco07@gmail.com;(21) 98495-6312;;;06/fev/06;Família Acolhedora;-2.29295633623294E+16;-4337263941764830;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2006;Sim;688,0000;;16;;16;0;0;4;4;2;1;;0;0;0;1;2;2;;1;;1;;5;;0;;2;1;5;3;1;2;1;3;0;;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;0;0;1;0;0;0;;3;;1;2;1;;11,00;5,00;16,00;3,00;2,00;2,00
3304557;330455;3;33;RJ;Rio de Janeiro;Rio de Janeiro;1182,30;11601307;Metrópole;6320446;6320446;;3304553306288;UNIDADE DE ACOLHIMENTO FACO 10 CDS;Rua;RUA FERNANDA;155;;SANTA CRUZ;centro santa cruz;23515-121;Rio de Janeiro;RJ;faco10cds@gmail.com;(21) 9849-6315;;;26/fev/06;Família Acolhedora;-229225849;-436830489;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2006;Sim;688,0000;;29;;4;0;0;0;0;0;1;1;0;0;0;0;2;1;3;5;;6;;7;;0;;0;0;0;0;0;0;3;1;0;4;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;;3;;0;2;1;;1,00;3,00;4,00;3,00;2,00;1,00
3304557;330455;3;33;RJ;Rio de Janeiro;Rio de Janeiro;1182,30;11601307;Metrópole;6320446;6320446;;3304553307013;UNIDADE DE ACOLHIMENTO PROGRAMA FAMÍLIA ACOLHEDORA POLO CREAS MARIA LINA DE CASTRO LIMA 2ª CASDH;Rua;São Salvador;56;casa;Laranjeiras;Próximo à Praça São Salvador;22231-130;Rio de Janeiro;RJ;faco02creasmarialina@gmail.com;(21) 98496-9257;;;06/fev/06;Família Acolhedora;-229336244301522;-4317947745323180;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2006;Sim;688,0000;;11;;11;0;0;4;3;3;0;10;0;0;0;1;0;0;1;0;;0;;0;;0;;0;0;0;2;1;2;6;0;0;11;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0;;3;;1;2;1;;10,00;1,00;11,00;3,00;2,00;2,00
3304904;330490;3;33;RJ;São Gonçalo;São Gonçalo;249,14;11601307;Metrópole;999728;998999;729;3304903306228;UNIDADE DE ACOLHIMENTO PROGRAMA FAMÍLIA ACOLHEDORA;Rua;Uriscina Vargas;36;;Alcântara;Rua em frente ao 7º Batalhão da PM;24445-049;São Gonçalo;RJ;paf.fiasg@gmail.com;(21) 3719-2473;;;14/dez/10;Família Acolhedora;-22827;-43054;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2010;Não;;;21;;13;8;0;0;0;0;0;8;4;1;0;0;0;0;5;5;;5;;3;;0;;0;0;3;10;0;0;0;0;0;13;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;Vara da Infância, Juventude e Idoso de São Gonçalo e Ministério Público;3;;1;1;99;;8,00;5,00;13,00;;2,00;2,00
3306156;330615;3;33;RJ;Varre-sai;Varre-Sai;188,77;195119;Pequeno I;9475;5790;3685;3306153308600;UNIDADE DE ACOLHIMENTO EM FAMILIA ACOLHEDORA;Rua;OCTÁVIO MONERAT;43;;CENTRO;Prédio do antigo Centro SAID;28375-000;Varre-Sai;RJ;assistenciasocial@varresai.rj.gov.br;(22) 3843-3231;;;25/ago/11;Família Acolhedora;-20931;-41869;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2011;Sim;;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;;3;1;3;2;3;;0,00;0,00;0,00;;1,00;1,00
3306305;330630;3;33;RJ;Volta Redonda;Volta Redonda;182,32;680011;Grande;257803;257686;117;3306303306959;UNIDADE DE ACOLHIMENTO;Rua;Antônio Barreiros;222;;Nossa Senhora das Graças;Estádio Municipal;27215-350;Volta Redonda;RJ;familiaacolhedora.smac@epdvr.com.br;(24) 3347-2390;;;29/fev/12;Família Acolhedora;-22523;-44104;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2012;Sim;937,0000;;3;;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;;0;;1;;0;;0;0;1;0;0;0;0;0;0;1;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;0;;3;;2;1;2;;1,00;0,00;1,00;3,00;1,00;1,00
3501202;350120;3;35;SP;Álvares Florence;Álvares Florence;361,84;139475;Pequeno I;3897;2648;1249;3501203308582;UNIDADE DE ACOLHIMENTO - FAMILIA ACOLHEDORA;Rua;ALAGOAS;384;;CENTRO;RODOVIARIA;15540-000;Álvares Florence;SP;assistenciasocial@alvaresflorence.sp.gov.br;(17) 3486-1373;;(17) 3486-9000;21/set/17;Família Acolhedora;-2.03197376027624E+16;-4990831375122070;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2017;Sim;1405,5000;;1;;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;0;;0;;0;;0;0;1;0;0;0;0;0;0;1;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;0;1;1;0;1;1;1;1;1;1;0;0;1;0;0;0;0;;4;;0;2;2;;0,00;1,00;1,00;4,00;1,00;1,00
3506003;350600;3;35;SP;Bauru;Bauru;673,49;561705;Grande;343937;338184;5753;3506003306051;UNIDADE DE ACOLHIMENTO - FAMÍLIA ACOLHEDORA  FUNDATO;Rua;Julio de Mesquita Filho;0;nº 7-33;Vila Aeroporto;;17014-440;Bauru;SP;facol@fundato.org.br;(14) 3879-3650;;;02/jan/14;Família Acolhedora;-2.23505124113463E+16;-490527105331421;Crianças/adolescentes;Não Governamental/Organização da Sociedade Civil;5106014000108;0;1;0;0;0;1;1;0;0;9999;Municipal;;;;;;Sim, por outro instrumento normativo;2011;Sim;900,0000;;33;;19;5;2;3;0;1;0;11;2;2;2;1;1;0;8;7;;7;;16;;0;;0;0;13;1;4;1;0;0;0;19;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;;3;;1;2;3;;11,00;8,00;19,00;3,00;2,00;2,00
3506003;350600;3;35;SP;Bauru;Bauru;673,49;561705;Grande;343937;338184;5753;3506003307781;UNIDADE DE ACOLHIMENTO EM FAMILIA ACOLHEDORA - POC;Rua;Aviador Gomes Ribeiro;0;;Vila Cardia;;17011-067;Bauru;SP;pocbauru@yahoo.com.br;(14) 3204-6242;;;01/mar/17;Família Acolhedora;-2.2325603881946E+16;-4.90477752685546E+16;Crianças/adolescentes;Não Governamental/Organização da Sociedade Civil;866841000186;0;1;0;0;0;1;1;0;0;9999;Municipal;;;;;;Sim, por outro instrumento normativo;2017;Sim;900,0000;;10;;9;3;1;2;0;0;0;6;1;1;0;0;1;0;3;0;;0;;1;;0;;0;1;8;0;0;0;0;0;0;9;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;;3;;2;1;3;;6,00;3,00;9,00;3,00;1,00;1,00
3509502;350950;3;35;SP;Campinas;Campinas;795,70;2630893;Metrópole;1080113;1061540;18573;3509503302216;UNIDADE DE ACOLHIMENTO - SAPECA SERVIÇO DE ACOLHIMENTO E PROTEÇÃO ESPECIAL À CRIANÇA E AO ADOLESCENTE;Rua;Latino Coelho;540;;Alto do Taquaral;Balão da caixa d'água da SANASA;13087-010;Campinas;SP;sapeca@campinas.sp.gov.br;(19) 3256-6067;;(19) 3232-3901;01/set/97;Família Acolhedora;-22906;-47061;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;1997;Sim;905,6800;;16;;14;3;2;1;0;0;0;6;5;2;1;0;0;0;8;0;;2;;3;;0;;0;0;5;3;3;1;2;0;0;14;Não possui critério de admissão;Algumas vezes;Sim;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;Vara da Infância: colocação em família substituta;5;;1;1;1;;6,00;8,00;14,00;3,00;2,00;2,00
3509502;350950;3;35;SP;Campinas;Campinas;795,70;2630893;Metrópole;1080113;1061540;18573;3509503303088;UNIDADE DE ACOLHIMENTO - ASSOCIAÇÃO DE EDUCAÇÃO DO HOMEM DE AMANHÃ - SERVIÇO DE ACOLHIMENTO EM FAMÍLIA ACOLHED;Avenida;Amoreiras;165;;Parque Itália;Ao lado da Polícia Ambiental;13036-225;Campinas;SP;joana@guardinha.org.br;(19) 3772-9699;;(19) 3772-9697;07/jun/06;Família Acolhedora;-22906;-47061;Crianças/adolescentes;Não Governamental/Organização da Sociedade Civil;46072666000156;0;1;0;0;0;1;1;0;0;9999;Municipal;;;;;;Sim, por lei;2006;Sim;905,0000;;14;;16;5;5;1;0;0;0;11;1;2;1;0;0;0;4;3;;0;;5;;0;;0;1;5;2;2;0;5;0;0;15;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;0;0;Vara da Infância/Colocação em família substituta;5;;2;1;1;;11,00;4,00;15,00;3,00;2,00;2,00
3510401;351040;3;35;SP;Capivari;Capivari;323,20;556085;Pequeno II;48576;45904;2672;3510403308564;UNIDADE DE ACOLHIMENTO FAMILIAR TETO & AFETO (ASSOCIAÇÃO SÃO JERÔNIMO);Rua;PADRE HAROLDO;314;;CENTRO;PROX. A RODOVIÁRIA;13360-000;Capivari;SP;tetoafeto@tetoafeto.org.br;(19) 2143-0134;;;23/mar/04;Família Acolhedora;-2.29955924650046E+16;-4.75026941299438E+16;Crianças/adolescentes;Não Governamental/Organização da Sociedade Civil;7183961000128;1;0;0;0;0;1;1;0;0;9999;Municipal;;;;;;Sim, por lei;2017;Sim;937,0000;;4;;4;2;1;0;0;0;0;;0;1;0;0;0;0;;0;;0;;0;;0;;0;0;4;0;0;0;0;0;0;;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;;4;;1;2;1;;3,00;1,00;4,00;3,00;1,00;1,00
3510708;351070;3;35;SP;Cardoso;Cardoso;637,57;139475;Pequeno I;11805;10730;1075;3510703308450;UNIDADE DE ACOLHIMENTO;Avenida;MARINHEIRO;1929;;VILA CAMARGO;;15570-000;Cardoso;SP;social@cardoso.sp.gov.br;(17) 3453-1119;;(17) 3466-3900;08/ago/12;Família Acolhedora;-2.00868280481588E+16;-4990979433059690;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2012;Sim;937,0000;;3;;3;0;1;0;0;0;0;1;0;0;1;0;0;1;2;0;;0;;3;;2;;0;0;0;0;0;3;0;0;0;3;Não possui critério de admissão;Sim, sempre que há demanda;Sim;0;0;1;1;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;1;0;0;0;0;;2;;3;99;2;;1,00;2,00;3,00;3,00;1,00;1,00
3513801;351380;3;35;SP;Diadema;Diadema;30,65;13804831;Grande;386089;386089;;3513803306687;UNIDADE DE ACOLHIMENTO FAMILIAR FAMILIA ACOLHEDORA;Rua;TURMALINAS;35;;CENTRO;PROXIMO A DEFENSORIA PUBLICA;09920-500;Diadema;SP;creas@diadema.sp.gov.br;(11) 4092-7090;;;31/mai/16;Família Acolhedora;-2.36841846571839E+16;-4.66227793693542E+16;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2016;Sim;800,0000;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Sim, sempre que há demanda;Sim;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;;2;1;2;1;1;;0,00;0,00;0,00;3,00;1,00;1,00
3516200;351620;3;35;SP;Franca;Franca;607,33;386704;Grande;318640;313046;5594;3516203306348;UNIDADE DE ACOLHIMENTO - SERVIÇO DE ACOLHIMENTO EM FAMILIA ACOLHEDORA;Rua;VOLUNTÁRIOS DA FRANCA;1977;;CENTRO;;14400-490;Franca;SP;familiaacolhedora@franca.sp.gov.br;(16) 3701-1058;;;25/mar/98;Família Acolhedora;-2053815673217180;-4739654302597040;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;1998;Sim;30,7400;;35;;9;3;2;0;0;0;0;5;2;1;1;0;0;0;4;45;;13;;23;;0;;0;0;2;2;5;0;0;0;0;9;Não possui critério de admissão;Sim, sempre que há demanda;Sim;0;1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;;4;;0;2;1;;5,00;4,00;9,00;1,00;2,00;1,00
3517406;351740;3;35;SP;Guaíra;Guaíra;1258,67;211389;Pequeno II;37404;36059;1345;3517403306273;UNIDADE DE ACOLHIMENTO /PROGRAMAM FAMÍLIA ACOLHEDORA;Avenida;19;966;;CENTRO;;14790-000;Guaíra;SP;alar.alar99@hotmail.com;(17) 3331-6944;;;23/fev/99;Família Acolhedora;-2.03231986078288E+16;-483184826374054;Crianças/adolescentes;Não Governamental/Organização da Sociedade Civil;3053674000142;0;1;0;0;0;1;1;0;0;9999;Municipal;;;;;;Sim, por lei;1998;Sim;468,5000;;4;;4;1;0;1;0;0;0;2;0;1;1;0;0;0;2;0;;0;;0;;0;;0;0;0;0;0;2;2;0;0;4;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;;3;;1;1;1;;2,00;2,00;4,00;2,00;1,00;1,00
3519071;351907;3;35;SP;Hortolândia;Hortolândia;62,22;2630893;Grande;192692;192692;;3519073308392;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA;Rua;FRANCISCO CASTILHO;298;;REMANSO CAMPINEIRO;;13184-320;Hortolândia;SP;creas@hortolandia.sp.gov.br;(19) 3909-4546;;;06/out/17;Família Acolhedora;-2286743658754730;-4721365928649900;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2017;Não;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;EQUIPE DO F. ACOLHEDORA;3;1;0;1;3;;0,00;0,00;0,00;;1,00;1,00
3525904;352590;3;35;SP;Jundiaí;Jundiaí;431,97;633273;Grande;370126;354204;15922;3525903303538;UNIDADE DE ACOLHIMENTO SERVIÇO FAMÍLIA ACOLHEDORA;Rua;Doutor Pedro Soares de Camargo;587;;Anhangabaú;Paróquia Santo Antônio;13208-080;Jundiaí;SP;familia.acolhedora@jundiai.sp.gov.br;(11) 4521-5550;;;24/nov/09;Família Acolhedora;-2.31934266531275E+16;-4689405798912040;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2009;Sim;700,0000;;18;;6;4;0;0;0;0;0;4;2;0;0;0;0;0;2;5;;5;;4;;0;;0;0;1;3;1;1;0;0;0;6;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;0;0;;3;;1;1;3;;4,00;2,00;6,00;3,00;2,00;1,00
3530300;353030;3;35;SP;Mirassol;Mirassol;243,80;763534;Médio;53792;52433;1359;3530303308073;UNIDADE DE ACOLHIMENTO - PROGRAMA FAMÍLIA ACOLHEDORA;Rua;Prof. Moacir Martins;1419;;São Bernardo;;15130-000;Mirassol;SP;creas@mirassol.sp.gov.br;(17) 3253-1182;;;18/dez/08;Família Acolhedora;-20810724;-495190306;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2008;Sim;937,0000;;10;;19;0;1;6;3;0;1;11;0;2;2;0;1;1;6;1;;0;;0;;0;;1;0;0;0;5;4;7;0;3;19;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;0;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0;;5;;3;2;2;;11,00;6,00;19,00;3,00;1,00;2,00
3530409;353040;3;35;SP;Mirassolândia;Mirassolândia;166,42;763534;Pequeno I;4295;3492;803;3530403308418;Unidade de Acolhimento;Rua;Rua Francisco Broisler;786;;Centro;Clube Municipal;15145-000;Mirassolândia;SP;assistenciasocial@mirassolandia.sp.gov.br;(17) 3263-1307;;;20/set/11;Família Acolhedora;-2.06181040862774E+16;-4946738004684440;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2011;Sim;468,5000;;2;;2;1;0;1;0;0;0;2;0;0;0;0;0;0;0;1;;0;;0;;0;;0;0;0;0;0;0;2;0;0;2;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;1;0;0;Saúde/Educação/Conselho Tutelar/ MP;3;;3;2;1;;2,00;0,00;2,00;2,00;1,00;1,00
3536604;353660;3;35;SP;Paulo de Faria;Paulo de Faria;740,83;763534;Pequeno I;8589;7750;839;3536603308283;UNIDADE DE ACOLHIMENTO;Rua;Rua Alaor Francelino;60;casa;Jacanã II;;15490-000;Paulo de Faria;SP;dmaspf@hotmail.com;(17) 3292-1707;;;28/mar/11;Família Acolhedora;-2003319315178610;-4941060304641720;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2011;Sim;937,0000;;1;;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;0;1;0;0;0;1;Não possui critério de admissão;Sim, sempre que há demanda;Sim;0;0;0;0;1;0;1;0;1;1;1;1;0;0;1;1;0;0;0;1;0;0;1;1;1;0;0;0;0;1;0;0;Departamento Municipal de Assistência Social;5;;0;2;2;;1,00;0,00;1,00;3,00;1,00;1,00
3536604;353660;3;35;SP;Paulo de Faria;Paulo de Faria;740,83;763534;Pequeno I;8589;7750;839;3536603308329;Unidade de Acolhimento;Avenida;José Goulart Ribeiro;521;casa;Jardim Morumbi;;15490-000;Paulo de Faria;SP;dmaspf@hotmail.com;(17) 73292-1707;;;28/mar/11;Família Acolhedora;-2003341490460160;-4941051721572870;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2011;Sim;937,0000;;1;;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;0;;0;;0;;0;0;0;0;1;0;0;0;0;1;Não possui critério de admissão;Sim, sempre que há demanda;Sim;0;0;0;0;1;0;1;0;1;1;1;1;0;0;1;1;0;0;0;1;0;0;1;1;1;0;0;0;0;1;0;0;Departamento Municipal de Assistência social;5;;0;2;2;;0,00;1,00;1,00;3,00;1,00;1,00
3538204;353820;3;35;SP;Pinhalzinho;Pinhalzinho;154,95;178917;Pequeno I;13105;6455;6650;3538203308051;UNIDADE DE ACOLHIMENTO;Rua;Henriqueta Piovesan Toricelli;0;;Jardim do Limão;;12995-000;Pinhalzinho;SP;secsocial@pinhalzinho.sp.gov.br;(11) 14018-4250;;;30/set/15;Família Acolhedora;-2.27799009389365E+16;-4659183740615840;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2015;Sim;468,5000;;6;;2;1;0;0;1;0;0;2;0;0;0;0;0;0;0;3;;0;;1;;0;;0;0;0;1;1;0;0;0;0;2;Não possui critério de admissão;Sim, sempre que há demanda;Sim;0;0;0;0;1;1;1;1;0;1;1;1;1;0;0;0;1;0;1;1;1;1;1;1;1;0;0;1;0;0;0;0;;5;;0;2;1;;2,00;0,00;2,00;2,00;1,00;1,00
3538709;353870;3;35;SP;Piracicaba;Piracicaba;1369,51;556085;Grande;364571;356743;7828;3538703305381;UNIDADE DE ACOLHIMENTO - SERVIÇO DE FAMÍLIA ACOLHEDORA DE PIRACICABA;Avenida;Independência;1146;;Higienópolis;Cúria Diocesana;13419-155;Piracicaba;SP;familiaacolhedora@pasca.org.br;(19) 3426-5935;;;12/out/13;Família Acolhedora;-2273280701027740;-4763706207275390;Crianças/adolescentes;Não Governamental/Organização da Sociedade Civil;55356075000100;0;1;0;0;0;1;1;0;0;9999;Municipal;;;;;;Sim, por lei;2013;Sim;799,4500;;16;;11;1;1;1;0;0;0;3;8;0;0;0;0;0;8;7;;0;;2;;0;;0;5;2;3;1;0;0;0;0;11;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;;3;;1;1;3;;3,00;8,00;11,00;3,00;2,00;2,00
3538907;353890;3;35;SP;Pirajuí;Pirajuí;819,43;561705;Pequeno II;22704;18501;4203;3538903306023;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA;Rua;QUINTINO BOCAIUVA;445;;CENTRO;;16600-000;Pirajuí;SP;assistenciasocial_pirajui@hotmail.com;(14) 3572-1685;;;01/jan/11;Família Acolhedora;-21999;-49457;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por decreto;2011;Não;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;;0;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;0;0;1;0;1;0;0;0;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;;3;1;2;2;2;;0,00;0,00;0,00;;1,00;1,00
3541208;354120;3;35;SP;Presidente Bernardes;Presidente Bernardes;753,74;573368;Pequeno I;13570;10500;3070;3541203307363;Unidade de Acolhimento em Familia Acolhedora;Rua;Rogerio Chimati;0;;vila nova;antigo centro comunitario nosso teto;19300-000;Presidente Bernardes;SP;protecaoespecial@outlook.com;(18) 3262-7099;;;25/mai/15;Família Acolhedora;-220191548312296;-5155096292495720;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2015;Sim;1000,0000;;3;;2;0;0;0;0;0;0;0;0;0;1;1;0;0;2;1;;1;;0;;0;;0;0;0;0;2;0;0;0;0;2;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;0;1;1;1;0;0;0;1;1;1;1;1;1;0;0;1;1;0;1;1;1;0;1;1;0;1;1;0;0;0;0;;1;;2;2;2;;0,00;2,00;2,00;3,00;1,00;1,00
3541406;354140;3;35;SP;Presidente Prudente;Presidente Prudente;562,11;573368;Grande;207610;203375;4235;3541403308402;Unidade de Acolhimento;Avenida;Juscelino K. de Oliveira;3502;;Jardim Maracanã;Rotatória;19026-665;Presidente Prudente;SP;ladome@recriaprudente.org.br;(18) 3906-2680;;;14/fev/57;Família Acolhedora;-2209925921631010;-5142371892929070;Crianças/adolescentes;Não Governamental/Organização da Sociedade Civil;55353833000128;1;1;0;0;0;1;1;0;0;9999;Municipal;;;;;;Sim, por lei;1993;Sim;937,0000;;10;;9;2;2;1;2;0;0;7;1;1;0;0;0;0;2;0;;0;;5;;0;;0;2;2;0;4;0;0;1;0;9;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;0;;3;;0;1;3;;7,00;2,00;9,00;3,00;1,00;1,00
