IBGE7;IBGE;UF;uf_s;Município;Municipio_2013;area;Pop_Total2010;Pop_Urbana2010;Pop_Rural2010;Pop_Total2010_MICRO;Porte_pop2010;Região;NºIDENTIFICADOR;data_nasc;ano;Idade;q.30.3;q.30.9;q.30.10;q.30.11;q.30.12;q.30.13;q.30.14;D30.2.FaixasEtarias;D30.9;D30.9bin1;D30.9bin2;D30.9bin3;D30.11;D30.10bin1;D30.10bin2;D30.10bin3;D30.10bin4;D30.10bin5;D30.11bin1;D30.11bin2;D30.11bin3;D30.11bin4;D30.9bin1_sum;D30.9bin2_sum;D30.9bin3_sum;D30.10bin1_sum;D30.10bin2_sum;D30.10bin3_sum;D30.10bin4_sum;D30.10bin5_sum;D30.11bin1_sum;D30.11bin2_sum;D30.11bin3_sum;D30.11bin4_sum;nu_trabalhadores
3145901;314590;31;MG;Ouro Branco;Ouro Branco;260,77;35268;31609;3659;247251;Pequeno II;3;3150000000000;27-04-1964;1964;53;F;Especialização;Assistente Social;Trabalhador de Empresa/Cooperativa/Entidade prestadora de serviços;Técnico(a) de nível superior;30 horas semanais;25/11/2015;De 50 a 85 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;0;1;20;0;9;0;0;10;9;0;0;12;21
3147907;314790;31;MG;Passos;Passos;1339,20;106290;100842;5448;226412;Grande;3;3150000000000;25-03-1976;1976;41;F;Superior Completo;Assistente Social;Servidor Estatutário;Coordenador(a);30 horas semanais;03/10/2016;De 40 a 49 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;1;20;0;9;0;0;10;9;0;0;12;21
3147907;314790;31;MG;Passos;Passos;1339,20;106290;100842;5448;226412;Grande;3;3150000000000;22-03-1989;1989;28;F;Superior Completo;Psicólogo;Servidor Temporário;Técnico(a) de nível superior;20 horas semanais;23/10/2017;De 16 a 29 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;0;1;20;0;9;0;0;10;9;0;0;12;21
3147907;314790;31;MG;Passos;Passos;1339,20;106290;100842;5448;226412;Grande;3;3150000000000;19-08-1988;1988;29;F;Superior Completo;Assistente Social;Servidor Temporário;Técnico(a) de nível superior;30 horas semanais;17/04/2017;De 16 a 29 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;0;1;20;0;9;0;0;10;9;0;0;12;21
3147907;314790;31;MG;Passos;Passos;1339,20;106290;100842;5448;226412;Grande;3;3150000000000;21-10-1990;1990;27;F;Superior Completo;Profissional de nível médio;Servidor Temporário;Outros;40 horas semanais;20/09/2017;De 16 a 29 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;;;;;Outros vínculos não permanentes;0;1;20;0;9;0;0;10;9;0;0;12;21
3147907;314790;31;MG;Passos;Passos;1339,20;106290;100842;5448;226412;Grande;3;3150000000000;09-06-1992;1992;25;F;Superior Completo;Psicólogo;Servidor Estatutário;Técnico(a) de nível superior;20 horas semanais;03/10/2016;De 16 a 29 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;;;;Psicólogo;Servidor Estatutário;;;;0;1;20;0;9;0;0;10;9;0;0;12;21
3147907;314790;31;MG;Passos;Passos;1339,20;106290;100842;5448;226412;Grande;3;3150000000000;25-04-1966;1966;51;F;Superior Completo;Assistente Social;Servidor Temporário;Técnico(a) de nível superior;30 horas semanais;05/11/2016;De 50 a 85 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;0;1;20;0;9;0;0;10;9;0;0;12;21
3148509;314850;31;MG;Pavão;Pavão;599,37;8589;5204;3385;266651;Pequeno I;3;3150000000000;09-09-1989;1989;28;F;Médio Completo;Profissional de nível médio;Servidor Estatutário;Apoio Administrativo;40 horas semanais;01/01/2017;De 16 a 29 anos;Nível Médio;;Nível Médio;;Servidor Estatutário;;;;;;Servidor Estatutário;;;;0;1;20;0;9;0;0;10;9;0;0;12;21
3148509;314850;31;MG;Pavão;Pavão;599,37;8589;5204;3385;266651;Pequeno I;3;3150000000000;01-03-1969;1969;48;F;Especialização;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;30 horas semanais;03/01/2017;De 40 a 49 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;1;20;0;9;0;0;10;9;0;0;12;21
3150505;315050;31;MG;Pimenta;Pimenta;415,07;8236;6945;1291;152171;Pequeno I;3;3150000000000;22-03-1986;1986;31;F;Superior Completo;Psicólogo;Outro vínculo não permanente;Coordenador(a);40 horas semanais;02/05/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;0;1;20;0;9;0;0;10;9;0;0;12;21
3150505;315050;31;MG;Pimenta;Pimenta;415,07;8236;6945;1291;152171;Pequeno I;3;3150000000000;09-09-1969;1969;48;F;Especialização;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;30 horas semanais;02/05/2017;De 40 a 49 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;1;20;0;9;0;0;10;9;0;0;12;21
3151800;315180;31;MG;Poços de Caldas;Poços de Caldas;544,42;152435;148722;3713;342055;Grande;3;3150000000000;21-07-1983;1983;34;F;Superior Completo;Psicólogo;Trabalhador de Empresa/Cooperativa/Entidade prestadora de serviços;Técnico(a) de nível superior;30 horas semanais;13/01/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;0;1;20;0;9;0;0;10;9;0;0;12;21
3151800;315180;31;MG;Poços de Caldas;Poços de Caldas;544,42;152435;148722;3713;342055;Grande;3;3150000000000;15-03-1982;1982;35;F;Superior Completo;Assistente Social;Empregado Privado (CLT);Técnico(a) de nível superior;30 horas semanais;01/04/2014;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;0;1;20;0;9;0;0;10;9;0;0;12;21
3151800;315180;31;MG;Poços de Caldas;Poços de Caldas;544,42;152435;148722;3713;342055;Grande;3;3150000000000;17-09-1985;1985;32;M;Superior Completo;Psicólogo;Trabalhador de Empresa/Cooperativa/Entidade prestadora de serviços;Outros;30 horas semanais;24/10/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;0;1;20;0;9;0;0;10;9;0;0;12;21
3153509;315350;31;MG;Alto Jequitibá;Alto Jequitibá;152,74;8318;4300;4018;273814;Pequeno I;3;3150000000000;28-11-1985;1985;32;F;Superior Completo;Psicólogo;Servidor Estatutário;Técnico(a) de nível superior;Menor que 20 horas semanais;01/01/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;;;;Psicólogo;Servidor Estatutário;;;;0;1;20;0;9;0;0;10;9;0;0;12;21
3161106;316110;31;MG;São Francisco;São Francisco;3299,80;53828;34204;19624;274092;Médio;3;3160000000000;27-05-1979;1979;38;M;Superior Completo;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;30 horas semanais;18/07/2016;De 30 a 39 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;0;3;1;2;0;0;0;1;0;0;2;3
3161502;316150;31;MG;São Geraldo;São Geraldo;187,39;10263;7270;2993;269650;Pequeno I;3;3160000000000;09-04-1976;1976;41;M;Superior Completo;Pedagogo;Empregado Privado (CLT);Coordenador(a);40 horas semanais;24/08/2017;De 40 a 49 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;Pedagogo;;;;;;;;Outros vínculos não permanentes;0;0;3;1;2;0;0;0;1;0;0;2;3
3164704;316470;31;MG;São Sebastião do Paraíso;São Sebastião do Paraíso;822,30;64980;59953;5027;265777;Médio;3;3160000000000;13-09-1974;1974;43;F;Superior Completo;Assistente Social;Servidor Temporário;Técnico(a) de nível superior;30 horas semanais;19/06/2017;De 40 a 49 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;0;0;3;1;2;0;0;0;1;0;0;2;3
3165552;316555;31;MG;Setubinha;Setubinha;535,74;10885;2802;8083;266651;Pequeno I;3;3170000000000;19-06-1987;1987;30;F;Superior Completo;Assistente Social;Outro vínculo não permanente;Técnico(a) de nível superior;40 horas semanais;02/06/2013;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;0;1;18;2;7;0;0;8;10;0;0;9;19
3165552;316555;31;MG;Setubinha;Setubinha;535,74;10885;2802;8083;266651;Pequeno I;3;3170000000000;27-09-1989;1989;28;F;Superior Completo;Psicólogo;Outro vínculo não permanente;Técnico(a) de nível superior;40 horas semanais;08/07/2013;De 16 a 29 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;0;1;18;2;7;0;0;8;10;0;0;9;19
3167301;316730;31;MG;Silveirânia;Silveirânia;157,48;2192;1429;763;269650;Pequeno I;3;3170000000000;26-07-1984;1984;33;F;Superior Completo;Psicólogo;Servidor Temporário;Técnico(a) de nível superior;30 horas semanais;06/02/2015;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;0;1;18;2;7;0;0;8;10;0;0;9;19
3167301;316730;31;MG;Silveirânia;Silveirânia;157,48;2192;1429;763;269650;Pequeno I;3;3170000000000;18-10-1991;1991;26;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;30 horas semanais;14/04/2014;De 16 a 29 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;1;18;2;7;0;0;8;10;0;0;9;19
3170206;317020;31;MG;Uberlândia;Uberlândia;4115,82;604013;587266;16747;820245;Grande;3;3170000000000;07-05-1979;1979;38;F;Superior Completo;Pedagogo;Empregado Privado (CLT);Outros;40 horas semanais;04/01/2016;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;Pedagogo;;;;;;;;Outros vínculos não permanentes;0;1;18;2;7;0;0;8;10;0;0;9;19
3170206;317020;31;MG;Uberlândia;Uberlândia;4115,82;604013;587266;16747;820245;Grande;3;3170000000000;06/04/1884;1884;133;F;Superior Completo;Psicólogo;Empregado Privado (CLT);Orientador/Educador(a) Social;40 horas semanais;02/06/2017;Mais de 85 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;0;1;18;2;7;0;0;8;10;0;0;9;19
3170206;317020;31;MG;Uberlândia;Uberlândia;4115,82;604013;587266;16747;820245;Grande;3;3170000000000;26-09-1983;1983;34;F;Superior Completo;Psicólogo;Empregado Privado (CLT);Técnico(a) de nível superior;40 horas semanais;11/01/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;0;1;18;2;7;0;0;8;10;0;0;9;19
3170206;317020;31;MG;Uberlândia;Uberlândia;4115,82;604013;587266;16747;820245;Grande;3;3170000000000;26-01-1971;1971;46;F;Especialização;Terapeuta Ocupacional;Empregado Privado (CLT);Coordenador(a);40 horas semanais;03/11/2016;De 40 a 49 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;;;;;Outros vínculos não permanentes;0;1;18;2;7;0;0;8;10;0;0;9;19
3170305;317030;31;MG;Umburatiba;Umburatiba;404,89;2705;1558;1147;118762;Pequeno I;3;3170000000000;12-05-1987;1987;30;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;30 horas semanais;01/01/2015;De 30 a 39 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;1;18;2;7;0;0;8;10;0;0;9;19
3170305;317030;31;MG;Umburatiba;Umburatiba;404,89;2705;1558;1147;118762;Pequeno I;3;3170000000000;30-01-1991;1991;26;F;Superior Completo;Psicólogo;Servidor Estatutário;Técnico(a) de nível superior;30 horas semanais;18/03/2016;De 16 a 29 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;;;;Psicólogo;Servidor Estatutário;;;;0;1;18;2;7;0;0;8;10;0;0;9;19
3170305;317030;31;MG;Umburatiba;Umburatiba;404,89;2705;1558;1147;118762;Pequeno I;3;3170000000000;02-10-1975;1975;42;F;Médio Completo;Sem formação profissional;Servidor Estatutário;Serviços Gerais;Maior que 40 horas semanais;24/10/2017;De 40 a 49 anos;Nível Médio;;Nível Médio;;Servidor Estatutário;;;;;;Servidor Estatutário;;;;0;1;18;2;7;0;0;8;10;0;0;9;19
3170305;317030;31;MG;Umburatiba;Umburatiba;404,89;2705;1558;1147;118762;Pequeno I;3;3170000000000;19-09-1988;1988;29;F;Superior Completo;Pedagogo;Servidor Estatutário;Coordenador(a);Maior que 40 horas semanais;28/09/2017;De 16 a 29 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;Pedagogo;;;;;Servidor Estatutário;;;;0;1;18;2;7;0;0;8;10;0;0;9;19
3171303;317130;31;MG;Viçosa;Viçosa;299,40;72220;67305;4915;221585;Médio;3;3170000000000;04-04-1979;1979;38;F;Superior Completo;Assistente Social;Servidor Temporário;Técnico(a) de nível superior;30 horas semanais;07/08/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;0;1;18;2;7;0;0;8;10;0;0;9;19
3171402;317140;31;MG;Vieiras;Vieiras;112,19;3731;1853;1878;275986;Pequeno I;3;3170000000000;30-04-1978;1978;39;F;Superior Completo;Psicólogo;Servidor Estatutário;Técnico(a) de nível superior;40 horas semanais;08/06/2016;De 30 a 39 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;;;;Psicólogo;Servidor Estatutário;;;;0;1;18;2;7;0;0;8;10;0;0;9;19
3171402;317140;31;MG;Vieiras;Vieiras;112,19;3731;1853;1878;275986;Pequeno I;3;3170000000000;21-11-1978;1978;39;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;30 horas semanais;16/10/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;1;18;2;7;0;0;8;10;0;0;9;19
3171402;317140;31;MG;Vieiras;Vieiras;112,19;3731;1853;1878;275986;Pequeno I;3;3170000000000;25-11-1989;1989;28;F;Superior Completo;Assistente Social;Servidor Estatutário;Coordenador(a);40 horas semanais;08/06/2016;De 16 a 29 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;1;18;2;7;0;0;8;10;0;0;9;19
3172004;317200;31;MG;Visconde do Rio Branco;Visconde do Rio Branco;241,96;37942;31380;6562;269650;Pequeno II;3;3170000000000;19-06-1974;1974;43;F;Especialização;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;30 horas semanais;11/09/2014;De 40 a 49 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;1;18;2;7;0;0;8;10;0;0;9;19
3172004;317200;31;MG;Visconde do Rio Branco;Visconde do Rio Branco;241,96;37942;31380;6562;269650;Pequeno II;3;3170000000000;21-07-1983;1983;34;M;Superior Completo;Psicólogo;Servidor Estatutário;Técnico(a) de nível superior;30 horas semanais;01/10/2014;De 30 a 39 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;;;;Psicólogo;Servidor Estatutário;;;;0;1;18;2;7;0;0;8;10;0;0;9;19
3172004;317200;31;MG;Visconde do Rio Branco;Visconde do Rio Branco;241,96;37942;31380;6562;269650;Pequeno II;3;3170000000000;18-10-1985;1985;32;F;Especialização;Psicólogo;Servidor Temporário;Coordenador(a);40 horas semanais;01/10/2014;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;0;1;18;2;7;0;0;8;10;0;0;9;19
3200607;320060;32;ES;Aracruz;Aracruz;1436,02;81832;71451;10381;308523;Médio;3;3200000000000;16-11-1971;1971;46;F;Especialização;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;Menor que 20 horas semanais;04/04/2017;De 40 a 49 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;3;7;0;4;0;0;3;6;0;0;4;10
3200607;320060;32;ES;Aracruz;Aracruz;1436,02;81832;71451;10381;308523;Médio;3;3200000000000;18-06-1988;1988;29;F;Superior Completo;Psicólogo;Servidor Temporário;Técnico(a) de nível superior;Menor que 20 horas semanais;05/04/2017;De 16 a 29 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;0;3;7;0;4;0;0;3;6;0;0;4;10
3200607;320060;32;ES;Aracruz;Aracruz;1436,02;81832;71451;10381;308523;Médio;3;3200000000000;18-01-1959;1959;58;F;Médio Completo;Sem formação profissional;Outro vínculo não permanente;Coordenador(a);40 horas semanais;01/02/2017;De 50 a 85 anos;Nível Médio;;Nível Médio;;Outros vínculos não permanentes;;;;;;;;;Outros vínculos não permanentes;0;3;7;0;4;0;0;3;6;0;0;4;10
3201308;320130;32;ES;Cariacica;Cariacica;279,98;348738;337643;11095;1565393;Grande;3;3200000000000;08-10-1990;1990;27;F;Superior Completo;Assistente Social;Servidor Temporário;Técnico(a) de nível superior;30 horas semanais;30/08/2017;De 16 a 29 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;0;3;7;0;4;0;0;3;6;0;0;4;10
3201308;320130;32;ES;Cariacica;Cariacica;279,98;348738;337643;11095;1565393;Grande;3;3200000000000;27-12-1985;1985;32;F;Especialização;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;Menor que 20 horas semanais;23/08/2013;De 30 a 39 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;3;7;0;4;0;0;3;6;0;0;4;10
3201308;320130;32;ES;Cariacica;Cariacica;279,98;348738;337643;11095;1565393;Grande;3;3200000000000;08-10-1990;1990;27;F;Superior Completo;Psicólogo;Servidor Estatutário;Técnico(a) de nível superior;30 horas semanais;06/02/2017;De 16 a 29 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;;;;Psicólogo;Servidor Estatutário;;;;0;3;7;0;4;0;0;3;6;0;0;4;10
3201407;320140;32;ES;Castelo;Castelo;668,97;34747;21817;12930;332189;Pequeno II;3;3200000000000;02-09-1969;1969;48;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;20 horas semanais;01/07/2005;De 40 a 49 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;3;7;0;4;0;0;3;6;0;0;4;10
3201407;320140;32;ES;Castelo;Castelo;668,97;34747;21817;12930;332189;Pequeno II;3;3200000000000;11-05-1973;1973;44;M;Médio Completo;Profissional de nível médio;Servidor Temporário;Motorista;40 horas semanais;06/02/2017;De 40 a 49 anos;Nível Médio;;Nível Médio;;Outros vínculos não permanentes;;;;;;;;;Outros vínculos não permanentes;0;3;7;0;4;0;0;3;6;0;0;4;10
3201407;320140;32;ES;Castelo;Castelo;668,97;34747;21817;12930;332189;Pequeno II;3;3200000000000;16-05-1970;1970;47;F;Superior Completo;Psicólogo;Servidor Estatutário;Técnico(a) de nível superior;20 horas semanais;06/12/2004;De 40 a 49 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;;;;Psicólogo;Servidor Estatutário;;;;0;3;7;0;4;0;0;3;6;0;0;4;10
3201407;320140;32;ES;Castelo;Castelo;668,97;34747;21817;12930;332189;Pequeno II;3;3200000000000;10-02-1963;1963;54;F;Superior Incompleto;Sem formação profissional;Servidor Estatutário;Coordenador(a);40 horas semanais;16/07/2017;De 50 a 85 anos;Nível Médio;;Nível Médio;;Servidor Estatutário;;;;;;Servidor Estatutário;;;;0;3;7;0;4;0;0;3;6;0;0;4;10
3205309;320530;32;ES;Vitória;Vitória;93,38;327801;327801;;1565393;Grande;3;3210000000000;31-05-1984;1984;33;F;Médio Completo;Profissional de nível médio;Trabalhador de Empresa/Cooperativa/Entidade prestadora de serviços;Técnico(a) de nível superior;30 horas semanais;14/08/2017;De 30 a 39 anos;Nível Médio;;Nível Médio;;Outros vínculos não permanentes;;;;;;;;;Outros vínculos não permanentes;0;3;2;0;1;0;0;1;0;0;0;5;5
3205309;320530;32;ES;Vitória;Vitória;93,38;327801;327801;;1565393;Grande;3;3210000000000;04-02-1984;1984;33;F;Superior Completo;Assistente Social;Trabalhador de Empresa/Cooperativa/Entidade prestadora de serviços;Técnico(a) de nível superior;20 horas semanais;27/10/2016;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;0;3;2;0;1;0;0;1;0;0;0;5;5
3205309;320530;32;ES;Vitória;Vitória;93,38;327801;327801;;1565393;Grande;3;3210000000000;20-08-1980;1980;37;M;Superior Incompleto;Psicólogo;Trabalhador de Empresa/Cooperativa/Entidade prestadora de serviços;Técnico(a) de nível superior;30 horas semanais;03/07/2017;De 30 a 39 anos;Nível Médio;;Nível Médio;;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;0;3;2;0;1;0;0;1;0;0;0;5;5
3205309;320530;32;ES;Vitória;Vitória;93,38;327801;327801;;1565393;Grande;3;3210000000000;11-08-1979;1979;38;F;Superior Completo;Sem formação profissional;Trabalhador de Empresa/Cooperativa/Entidade prestadora de serviços;Técnico(a) de nível superior;30 horas semanais;14/08/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;;;;;Outros vínculos não permanentes;0;3;2;0;1;0;0;1;0;0;0;5;5
