IBGE;UF_n;Região;Pop_Total2010;Quant_municipios;q81.3;q81.5;q81.6;q81.7;q81.8;q81.9;Idade;Faixas.etarias;TempoMandato;d81.5;d81.5bin1;d81.5bin2;d81.5bin3;d81.6bin1;d81.6bin2;d81.6bin3;d81.6bin4;d81.6bin1.TIT;d81.6bin1.SUPL;d81.6bin2.TIT;d81.6bin2.SUPL;d81.6bin3.TIT;d81.6bin3.SUPL;d81.6bin4.TIT;d81.6bin4.SUPL;d81.6bin1.sum;d81.6bin2.sum;d81.6bin3.sum;d81.6bin4.sum;d81.6bin1.TIT.sum;d81.6bin1.SUPL.sum;d81.6bin2.TIT.sum;d81.6bin2.SUPL.sum;d81.6bin3.TIT.sum;d81.6bin3.SUPL.sum;d81.6bin4.TIT.sum;d81.6bin4.SUPL.sum;nu.conselheiros
24;RN;Nordeste;3168027;167;M;257;Sociedade Civil - dos usuarios;Conselheiro Titular;19/ago/15;19/dez/17;33;30 a 40 anos;2;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;3,00;7,00;2,00;12,00;2,00;1,00;3,00;4,00;1,00;1,00;6,00;6,00;24
24;RN;Nordeste;3168027;167;F;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Suplente;19/ago/15;19/dez/17;40;30 a 40 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;3,00;7,00;2,00;12,00;2,00;1,00;3,00;4,00;1,00;1,00;6,00;6,00;24
24;RN;Nordeste;3168027;167;F;255;Sociedade Civil - organizacoes dos usuarios;Conselheiro Titular;19/ago/15;19/dez/17;33;30 a 40 anos;2;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;3,00;7,00;2,00;12,00;2,00;1,00;3,00;4,00;1,00;1,00;6,00;6,00;24
24;RN;Nordeste;3168027;167;M;260;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Titular;19/ago/15;19/dez/17;40;30 a 40 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;3,00;7,00;2,00;12,00;2,00;1,00;3,00;4,00;1,00;1,00;6,00;6,00;24
24;RN;Nordeste;3168027;167;F;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Suplente;19/ago/15;19/dez/17;39;30 a 40 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;3,00;7,00;2,00;12,00;2,00;1,00;3,00;4,00;1,00;1,00;6,00;6,00;24
24;RN;Nordeste;3168027;167;F;257;Governamental Outras areas;Conselheiro Titular;19/ago/15;19/dez/17;36;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;3,00;7,00;2,00;12,00;2,00;1,00;3,00;4,00;1,00;1,00;6,00;6,00;24
24;RN;Nordeste;3168027;167;F;261;Governamental Assistencia Social;Conselheiro Titular;19/ago/15;19/dez/17;68;Mais de 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;3,00;7,00;2,00;12,00;2,00;1,00;3,00;4,00;1,00;1,00;6,00;6,00;24
24;RN;Nordeste;3168027;167;F;260;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Titular;19/ago/15;19/dez/17;31;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;3,00;7,00;2,00;12,00;2,00;1,00;3,00;4,00;1,00;1,00;6,00;6,00;24
24;RN;Nordeste;3168027;167;F;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Suplente;19/ago/15;19/dez/17;28;18 a 29 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;3,00;7,00;2,00;12,00;2,00;1,00;3,00;4,00;1,00;1,00;6,00;6,00;24
24;RN;Nordeste;3168027;167;F;257;Governamental Assistencia Social;Conselheiro Suplente;19/ago/15;19/dez/17;31;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;3,00;7,00;2,00;12,00;2,00;1,00;3,00;4,00;1,00;1,00;6,00;6,00;24
24;RN;Nordeste;3168027;167;F;260;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Vice-Presidente;19/ago/16;19/dez/17;28;18 a 29 anos;1;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;3,00;7,00;2,00;12,00;2,00;1,00;3,00;4,00;1,00;1,00;6,00;6,00;24
24;RN;Nordeste;3168027;167;F;261;Governamental Assistencia Social;Conselheiro Suplente;28/ago/15;19/dez/17;67;Mais de 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;3,00;7,00;2,00;12,00;2,00;1,00;3,00;4,00;1,00;1,00;6,00;6,00;24
24;RN;Nordeste;3168027;167;M;257;Governamental Educacao;Conselheiro Suplente;19/ago/15;19/dez/17;67;Mais de 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;3,00;7,00;2,00;12,00;2,00;1,00;3,00;4,00;1,00;1,00;6,00;6,00;24
24;RN;Nordeste;3168027;167;F;257;Governamental Outras areas;Conselheiro Suplente;19/ago/15;19/dez/17;62;Mais de 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;3,00;7,00;2,00;12,00;2,00;1,00;3,00;4,00;1,00;1,00;6,00;6,00;24
24;RN;Nordeste;3168027;167;M;257;Governamental Educacao;Conselheiro Titular;19/ago/15;19/dez/17;56;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;3,00;7,00;2,00;12,00;2,00;1,00;3,00;4,00;1,00;1,00;6,00;6,00;24
24;RN;Nordeste;3168027;167;F;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Suplente;19/ago/15;19/dez/17;54;51 a 60 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;3,00;7,00;2,00;12,00;2,00;1,00;3,00;4,00;1,00;1,00;6,00;6,00;24
24;RN;Nordeste;3168027;167;F;257;Governamental Outras areas;Conselheiro(a) Presidente;19/ago/16;19/dez/17;53;51 a 60 anos;1;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;3,00;7,00;2,00;12,00;2,00;1,00;3,00;4,00;1,00;1,00;6,00;6,00;24
24;RN;Nordeste;3168027;167;M;257;Governamental Saude;Conselheiro Titular;19/ago/15;19/dez/17;47;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;3,00;7,00;2,00;12,00;2,00;1,00;3,00;4,00;1,00;1,00;6,00;6,00;24
24;RN;Nordeste;3168027;167;M;254;Sociedade Civil - dos usuarios;Conselheiro Suplente;19/ago/15;19/dez/17;45;41 a 50 anos;2;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;3,00;7,00;2,00;12,00;2,00;1,00;3,00;4,00;1,00;1,00;6,00;6,00;24
24;RN;Nordeste;3168027;167;F;258;Governamental Saude;Conselheiro Suplente;19/ago/15;19/dez/17;47;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;3,00;7,00;2,00;12,00;2,00;1,00;3,00;4,00;1,00;1,00;6,00;6,00;24
24;RN;Nordeste;3168027;167;F;257;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Suplente;19/ago/15;19/dez/17;41;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;;1,00;;;3,00;7,00;2,00;12,00;2,00;1,00;3,00;4,00;1,00;1,00;6,00;6,00;24
24;RN;Nordeste;3168027;167;M;258;Governamental Assistencia Social;Conselheiro Suplente;19/ago/15;19/dez/17;43;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;3,00;7,00;2,00;12,00;2,00;1,00;3,00;4,00;1,00;1,00;6,00;6,00;24
24;RN;Nordeste;3168027;167;F;260;Governamental Outras areas;Conselheiro Titular;19/ago/15;19/dez/17;42;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;3,00;7,00;2,00;12,00;2,00;1,00;3,00;4,00;1,00;1,00;6,00;6,00;24
25;PB;Nordeste;3766528;223;F;257;Sociedade Civil - dos usuarios;Conselheiro Titular;01/dez/16;01/dez/18;40;30 a 40 anos;2;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
25;PB;Nordeste;3766528;223;F;253;Governamental Educacao;Conselheiro Suplente;01/dez/16;01/dez/18;39;30 a 40 anos;2;Nível fundamental;Nível fundamental;;;;;;Representante do Governo;;;;;;;;1,00;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
25;PB;Nordeste;3766528;223;F;257;Governamental Outras areas;Conselheiro Suplente;01/dez/16;01/dez/18;36;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
25;PB;Nordeste;3766528;223;F;255;Sociedade Civil - dos usuarios;Conselheiro Suplente;01/dez/16;01/dez/18;36;30 a 40 anos;2;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
25;PB;Nordeste;3766528;223;F;257;Governamental Outras areas;Conselheiro Titular;01/dez/16;01/dez/18;38;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
25;PB;Nordeste;3766528;223;F;257;Governamental Outras areas;Conselheiro Titular;01/dez/16;01/dez/18;47;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
25;PB;Nordeste;3766528;223;F;257;Governamental Outras areas;Conselheiro Suplente;01/dez/16;01/dez/18;37;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
25;PB;Nordeste;3766528;223;F;257;Governamental Saude;Conselheiro Titular;01/dez/16;01/dez/18;36;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
25;PB;Nordeste;3766528;223;F;257;Governamental Saude;Conselheiro Titular;01/dez/16;01/dez/18;38;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
25;PB;Nordeste;3766528;223;F;260;Governamental Outras areas;Conselheiro Suplente;01/dez/16;01/dez/18;35;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
25;PB;Nordeste;3766528;223;F;258;Governamental Assistencia Social;Vice-Presidente;01/dez/16;01/dez/18;37;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
25;PB;Nordeste;3766528;223;F;257;Governamental Outras areas;Conselheiro Suplente;01/dez/16;01/dez/18;34;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
25;PB;Nordeste;3766528;223;F;257;Governamental Outras areas;Conselheiro Suplente;01/dez/16;01/dez/18;36;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
25;PB;Nordeste;3766528;223;F;260;Governamental Educacao;Conselheiro Titular;01/dez/16;01/dez/18;32;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
25;PB;Nordeste;3766528;223;F;257;Governamental Outras areas;Conselheiro Suplente;01/dez/16;01/dez/18;35;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
25;PB;Nordeste;3766528;223;F;257;Governamental Outras areas;Conselheiro Titular;01/dez/16;01/dez/18;30;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
25;PB;Nordeste;3766528;223;F;257;Governamental Outras areas;Conselheiro Titular;01/dez/16;01/dez/18;32;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
25;PB;Nordeste;3766528;223;F;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Titular;01/dez/16;01/dez/18;31;30 a 40 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
25;PB;Nordeste;3766528;223;F;257;Governamental Outras areas;Conselheiro Titular;01/dez/16;01/dez/18;29;18 a 29 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
25;PB;Nordeste;3766528;223;F;257;Sociedade Civil - dos usuarios;Conselheiro Titular;01/dez/16;01/dez/18;67;Mais de 60 anos;2;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
25;PB;Nordeste;3766528;223;F;253;Sociedade Civil - dos usuarios;Conselheiro Suplente;01/dez/16;01/dez/18;27;18 a 29 anos;2;Nível fundamental;Nível fundamental;;;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
25;PB;Nordeste;3766528;223;F;257;Sociedade Civil - dos usuarios;Conselheiro Titular;01/dez/16;01/dez/18;61;Mais de 60 anos;2;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
25;PB;Nordeste;3766528;223;M;258;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Suplente;01/dez/16;01/dez/18;58;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;;1,00;;;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
25;PB;Nordeste;3766528;223;F;255;Sociedade Civil - dos usuarios;Conselheiro Suplente;01/dez/16;01/dez/18;55;51 a 60 anos;2;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
25;PB;Nordeste;3766528;223;M;254;Sociedade Civil - dos usuarios;Conselheiro Titular;01/dez/16;01/dez/18;54;51 a 60 anos;2;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
25;PB;Nordeste;3766528;223;F;255;Sociedade Civil - dos usuarios;Conselheiro Titular;01/dez/16;01/dez/18;51;51 a 60 anos;2;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
25;PB;Nordeste;3766528;223;F;255;Governamental Outras areas;Conselheiro Suplente;01/dez/16;01/dez/18;54;51 a 60 anos;2;Nível Médio;;Nível Médio;;;;;Representante do Governo;;;;;;;;1,00;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
25;PB;Nordeste;3766528;223;M;257;Sociedade Civil - dos usuarios;Conselheiro Suplente;01/dez/16;01/dez/18;49;41 a 50 anos;2;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
25;PB;Nordeste;3766528;223;F;257;Governamental Outras areas;Conselheiro Titular;01/dez/16;01/dez/18;47;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
25;PB;Nordeste;3766528;223;F;257;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro(a) Presidente;01/dez/16;01/dez/18;47;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
25;PB;Nordeste;3766528;223;F;261;Governamental Outras areas;Conselheiro Titular;01/dez/16;01/dez/18;48;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
25;PB;Nordeste;3766528;223;F;260;Governamental Outras areas;Conselheiro Titular;01/dez/16;01/dez/18;35;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;9,00;1,00;2,00;20,00;5,00;4,00;1,00;0,00;1,00;1,00;12,00;8,00;32
26;PE;Nordeste;8796448;185;F;255;Sociedade Civil - organizacoes dos usuarios;Conselheiro Titular;26/jun/17;26/jun/19;66;Mais de 60 anos;2;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;7,00;5,00;6,00;18,00;3,00;4,00;3,00;2,00;3,00;3,00;9,00;9,00;36
26;PE;Nordeste;8796448;185;M;257;Sociedade Civil - organizacoes dos usuarios;Conselheiro Titular;26/jun/17;26/jun/19;41;41 a 50 anos;2;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;7,00;5,00;6,00;18,00;3,00;4,00;3,00;2,00;3,00;3,00;9,00;9,00;36
26;PE;Nordeste;8796448;185;F;256;Sociedade Civil - organizacoes dos usuarios;Conselheiro Suplente;26/jun/17;26/jun/19;41;41 a 50 anos;2;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;7,00;5,00;6,00;18,00;3,00;4,00;3,00;2,00;3,00;3,00;9,00;9,00;36
26;PE;Nordeste;8796448;185;F;257;Governamental Assistencia Social;Vice-Presidente;26/jun/17;26/jun/19;68;Mais de 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;7,00;5,00;6,00;18,00;3,00;4,00;3,00;2,00;3,00;3,00;9,00;9,00;36
26;PE;Nordeste;8796448;185;M;257;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Suplente;19/jul/17;26/jun/19;36;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;;1,00;;;7,00;5,00;6,00;18,00;3,00;4,00;3,00;2,00;3,00;3,00;9,00;9,00;36
26;PE;Nordeste;8796448;185;F;257;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Titular;26/jun/17;26/jun/19;35;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;7,00;5,00;6,00;18,00;3,00;4,00;3,00;2,00;3,00;3,00;9,00;9,00;36
26;PE;Nordeste;8796448;185;F;258;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Titular;26/jun/17;26/jun/19;33;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;7,00;5,00;6,00;18,00;3,00;4,00;3,00;2,00;3,00;3,00;9,00;9,00;36
26;PE;Nordeste;8796448;185;F;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Titular;26/jun/17;26/jun/19;32;30 a 40 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;7,00;5,00;6,00;18,00;3,00;4,00;3,00;2,00;3,00;3,00;9,00;9,00;36
26;PE;Nordeste;8796448;185;M;257;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Titular;26/jun/17;26/jun/19;30;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;7,00;5,00;6,00;18,00;3,00;4,00;3,00;2,00;3,00;3,00;9,00;9,00;36
26;PE;Nordeste;8796448;185;F;257;Sociedade Civil - dos usuarios;Conselheiro Titular;26/jun/17;26/jun/19;31;30 a 40 anos;2;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;7,00;5,00;6,00;18,00;3,00;4,00;3,00;2,00;3,00;3,00;9,00;9,00;36
26;PE;Nordeste;8796448;185;M;257;Governamental Saude;Conselheiro Suplente;26/jun/17;26/jun/19;27;18 a 29 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;7,00;5,00;6,00;18,00;3,00;4,00;3,00;2,00;3,00;3,00;9,00;9,00;36
26;PE;Nordeste;8796448;185;F;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro(a) Presidente;26/jun/17;26/jun/19;66;Mais de 60 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;7,00;5,00;6,00;18,00;3,00;4,00;3,00;2,00;3,00;3,00;9,00;9,00;36
26;PE;Nordeste;8796448;185;F;257;Governamental Outras areas;Conselheiro Titular;26/jun/17;26/jun/19;68;Mais de 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;7,00;5,00;6,00;18,00;3,00;4,00;3,00;2,00;3,00;3,00;9,00;9,00;36
26;PE;Nordeste;8796448;185;F;257;Governamental Educacao;Conselheiro Titular;26/jun/17;26/jun/19;62;Mais de 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;7,00;5,00;6,00;18,00;3,00;4,00;3,00;2,00;3,00;3,00;9,00;9,00;36
26;PE;Nordeste;8796448;185;F;257;Governamental Outras areas;Conselheiro Titular;26/jun/17;26/jun/19;66;Mais de 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;7,00;5,00;6,00;18,00;3,00;4,00;3,00;2,00;3,00;3,00;9,00;9,00;36
26;PE;Nordeste;8796448;185;F;255;Governamental Outras areas;Conselheiro Titular;28/set/17;26/jun/19;61;Mais de 60 anos;2;Nível Médio;;Nível Médio;;;;;Representante do Governo;;;;;;;1,00;;7,00;5,00;6,00;18,00;3,00;4,00;3,00;2,00;3,00;3,00;9,00;9,00;36
26;PE;Nordeste;8796448;185;M;257;Governamental Outras areas;Conselheiro Titular;26/jun/17;26/jun/19;55;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;7,00;5,00;6,00;18,00;3,00;4,00;3,00;2,00;3,00;3,00;9,00;9,00;36
26;PE;Nordeste;8796448;185;F;257;Governamental Outras areas;Conselheiro Suplente;26/jun/17;26/jun/19;57;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;7,00;5,00;6,00;18,00;3,00;4,00;3,00;2,00;3,00;3,00;9,00;9,00;36
26;PE;Nordeste;8796448;185;F;257;Governamental Outras areas;Conselheiro Suplente;26/jun/17;26/jun/19;65;Mais de 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;7,00;5,00;6,00;18,00;3,00;4,00;3,00;2,00;3,00;3,00;9,00;9,00;36
26;PE;Nordeste;8796448;185;F;257;Governamental Outras areas;Conselheiro Suplente;26/jun/17;26/jun/19;55;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;7,00;5,00;6,00;18,00;3,00;4,00;3,00;2,00;3,00;3,00;9,00;9,00;36
26;PE;Nordeste;8796448;185;F;260;Governamental Assistencia Social;Conselheiro Suplente;26/jun/17;26/jun/19;53;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;7,00;5,00;6,00;18,00;3,00;4,00;3,00;2,00;3,00;3,00;9,00;9,00;36
26;PE;Nordeste;8796448;185;M;258;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Titular;26/jun/17;26/jun/19;55;51 a 60 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;7,00;5,00;6,00;18,00;3,00;4,00;3,00;2,00;3,00;3,00;9,00;9,00;36
26;PE;Nordeste;8796448;185;F;257;Governamental Outras areas;Conselheiro Titular;26/jun/17;26/jun/19;52;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;7,00;5,00;6,00;18,00;3,00;4,00;3,00;2,00;3,00;3,00;9,00;9,00;36
26;PE;Nordeste;8796448;185;M;255;Governamental Outras areas;Conselheiro Suplente;28/jul/17;26/jun/19;49;41 a 50 anos;2;Nível Médio;;Nível Médio;;;;;Representante do Governo;;;;;;;;1,00;7,00;5,00;6,00;18,00;3,00;4,00;3,00;2,00;3,00;3,00;9,00;9,00;36
26;PE;Nordeste;8796448;185;F;257;Governamental Educacao;Conselheiro Suplente;26/jun/17;26/jun/19;52;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;7,00;5,00;6,00;18,00;3,00;4,00;3,00;2,00;3,00;3,00;9,00;9,00;36
26;PE;Nordeste;8796448;185;F;257;Sociedade Civil - organizacoes dos usuarios;Conselheiro Suplente;26/jun/17;26/jun/19;49;41 a 50 anos;2;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;7,00;5,00;6,00;18,00;3,00;4,00;3,00;2,00;3,00;3,00;9,00;9,00;36
