UF;UF;Região;Pop_Total2010;Quant_municipios;q53_2;q53_3;q53_4;q53_5;q53_6;q53_7;q53_8;q53_9;REPRESENTAÇÃO;D53_2;D53_2_categoria;D53_4;D53_4bin1;D53_4bin2;D53_4bin3;D53_5bin1;D53_5bin2;D53_5bin3;D53_5bin4;D53_5bin1_TIT;D53_5bin1_SUPL;D53_5bin2_TIT;D53_5bin2_SUPL;D53_5bin3_TIT;D53_5bin3_SUPL;D53_5bin4_TIT;D53_5bin4_SUPL;D53_5bin1_sum;D53_5bin2_sum;D53_5bin3_sum;D53_5bin4_sum;D53_5bin1_TIT_sum;D53_5bin1_SUPL_sum;D53_5bin2_TIT_sum;D53_5bin2_SUPL_sum;D53_5bin3_TIT_sum;D53_5bin3_SUPL_sum;D53_5bin4_TIT_sum;D53_5bin4_SUPL_sum;nu_conselheiros
25;PB;Nordeste;3766528;223;30/05/1951;F;Médio Completo;Sociedade Civil  dos usuários;Conselheiro Titular;Sem vínculo;14/09/2014;29/11/2016;6;65;50 anos ou mais;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;3,00;6,00;5,00;8,00;3,00;0,00;3,00;3,00;4,00;1,00;3,00;5,00;22
25;PB;Nordeste;3766528;223;15/01/1961;F;Médio Completo;Sociedade Civil  dos usuários;Vice-Presidente;Sem vínculo;14/09/2014;29/11/2016;6;55;50 anos ou mais;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;3,00;6,00;5,00;8,00;3,00;0,00;3,00;3,00;4,00;1,00;3,00;5,00;22
25;PB;Nordeste;3766528;223;14/10/1963;F;Superior Incompleto;Governamental  Outras áreas;Conselheiro Suplente;Comissionado;14/09/2014;29/11/2016;4;53;50 anos ou mais;Nível Médio;;Nível Médio;;;;;Representante do Governo;;;;;;;;1,00;3,00;6,00;5,00;8,00;3,00;0,00;3,00;3,00;4,00;1,00;3,00;5,00;22
25;PB;Nordeste;3766528;223;06/11/1961;F;Médio Completo;Sociedade Civil  dos usuários;Conselheiro Titular;Sem vínculo;14/09/2014;29/11/2016;6;55;50 anos ou mais;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;3,00;6,00;5,00;8,00;3,00;0,00;3,00;3,00;4,00;1,00;3,00;5,00;22
25;PB;Nordeste;3766528;223;23/02/1969;F;Superior Completo;Governamental  Educação;Conselheiro Suplente;Sem vínculo;01/10/2014;29/11/2016;2;47;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;3,00;6,00;5,00;8,00;3,00;0,00;3,00;3,00;4,00;1,00;3,00;5,00;22
25;PB;Nordeste;3766528;223;04/03/1977;F;Superior Completo;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Suplente;Servidor Estatutário;05/09/2014;29/11/2016;5;39;De 30 a 39 anos;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;3,00;6,00;5,00;8,00;3,00;0,00;3,00;3,00;4,00;1,00;3,00;5,00;22
25;PB;Nordeste;3766528;223;15/06/1970;F;Superior Completo;Sociedade Civil  organizações dos trabalhadores;Conselheiro Titular;Sem vínculo;26/11/2014;29/11/2016;7;46;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;3,00;6,00;5,00;8,00;3,00;0,00;3,00;3,00;4,00;1,00;3,00;5,00;22
25;PB;Nordeste;3766528;223;26/01/1972;F;Mestrado;Sociedade Civil  organizações dos trabalhadores;Conselheiro Titular;Sem vínculo;14/09/2014;29/11/2016;7;44;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;3,00;6,00;5,00;8,00;3,00;0,00;3,00;3,00;4,00;1,00;3,00;5,00;22
25;PB;Nordeste;3766528;223;05/02/1969;F;Doutorado;Governamental  Outras áreas;Conselheiro Titular;Sem vínculo;01/10/2014;29/11/2016;4;47;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;3,00;6,00;5,00;8,00;3,00;0,00;3,00;3,00;4,00;1,00;3,00;5,00;22
26;PE;Nordeste;8796448;185;04/02/1976;F;Superior Completo;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Suplente;Empregado Público Celetista  CLT;10/11/2014;10/11/2016;5;40;De 40 a 49 anos;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;05/02/1988;F;Especialização;Sociedade Civil  organizações dos trabalhadores;Conselheiro Titular;Empregado Público Celetista  CLT;10/11/2014;10/11/2016;7;28;Até 29 anos;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;05/05/1976;M;Superior Completo;Sociedade Civil  organizações dos trabalhadores;Conselheiro Titular;Sem vínculo;10/11/2014;10/11/2016;7;40;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;15/09/1979;F;Superior Completo;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Suplente;Empregado Público Celetista  CLT;10/11/2014;10/11/2016;5;37;De 30 a 39 anos;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;22/09/1982;M;Superior Completo;Governamental  Assistência Social;Conselheiro Titular;Comissionado;10/11/2014;10/11/2016;1;34;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;13/04/1947;F;Superior Completo;Governamental  Outras áreas;Conselheiro Titular;Servidor Temporário;10/11/2014;10/11/2016;4;69;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;26/01/1984;F;Superior Completo;Governamental  Outras áreas;Conselheiro Titular;Comissionado;02/12/2015;10/11/2016;4;32;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;06/02/1986;F;Mestrado;Governamental  Assistência Social;Conselheiro Suplente;Comissionado;07/06/2016;10/11/2016;1;30;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;29/09/1985;M;Superior Completo;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Suplente;Empregado Público Celetista  CLT;14/07/2015;10/11/2016;5;31;De 30 a 39 anos;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;14/06/1986;F;Superior Completo;Sociedade Civil  dos usuários;Conselheiro Titular;Trabalhador de empresa Cooperativa Entidade Prestadora de Serviço;10/11/2014;10/11/2016;6;30;De 30 a 39 anos;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;30/05/1988;F;Superior Completo;Sociedade Civil  organizações dos trabalhadores;Conselheiro Suplente;Trabalhador de empresa Cooperativa Entidade Prestadora de Serviço;10/12/2015;10/11/2016;7;28;Até 29 anos;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;;1,00;;;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;21/05/1967;M;Médio Completo;Sociedade Civil  organizações dos usuários;Conselheiro Suplente;Empregado Público Celetista  CLT;10/11/2014;10/11/2016;8;49;De 40 a 49 anos;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;12/04/1951;F;Superior Completo;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Presidente;Sem vínculo;10/11/2014;10/11/2016;5;65;50 anos ou mais;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;19/03/1949;F;Superior Completo;Governamental  Outras áreas;Conselheiro Suplente;Servidor Estatutário;10/11/2014;10/11/2016;4;67;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;08/05/1955;F;Superior Completo;Governamental  Educação;Conselheiro Titular;Servidor Estatutário;10/11/2014;10/11/2016;2;61;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;11/07/1951;F;Superior Completo;Governamental  Outras áreas;Conselheiro Titular;Comissionado;22/05/2015;10/11/2016;4;65;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;21/06/1958;F;Superior Completo;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Titular;Sem vínculo;10/11/2014;10/11/2016;5;58;50 anos ou mais;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;09/05/1959;F;Superior Completo;Governamental  Assistência Social;Conselheiro Suplente;Outro vínculo não permanente;10/11/2014;10/11/2016;1;57;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;28/06/1962;M;Superior Completo;Governamental  Outras áreas;Conselheiro Titular;Servidor Estatutário;10/11/2014;10/11/2016;4;54;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;04/06/1959;F;Superior Completo;Sociedade Civil  organizações dos usuários;Conselheiro Titular;Sem vínculo;10/11/2014;10/11/2016;8;57;50 anos ou mais;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;26/12/1951;F;Superior Completo;Governamental  Outras áreas;Conselheiro Suplente;Servidor Estatutário;10/11/2014;10/11/2016;4;65;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;04/07/1962;F;Superior Completo;Governamental  Outras áreas;Conselheiro Suplente;Servidor Estatutário;02/02/2016;10/11/2016;4;54;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;08/06/1965;F;Superior Completo;Governamental  Outras áreas;Conselheiro Titular;Servidor Estatutário;10/11/2014;10/11/2016;4;51;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;22/06/1952;F;Especialização;Governamental  Outras áreas;Conselheiro Titular;Sem vínculo;10/11/2014;10/11/2016;4;64;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;26/03/1965;F;Superior Completo;Governamental  Educação;Conselheiro Suplente;Servidor Estatutário;10/11/2014;10/11/2016;2;51;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;27/09/1975;M;Superior Completo;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Titular;Sem vínculo;10/11/2014;10/11/2016;5;41;De 40 a 49 anos;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;09/05/1966;F;Superior Completo;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Suplente;Servidor Estatutário;10/11/2014;10/11/2016;5;50;50 anos ou mais;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;25/08/1970;F;Mestrado;Governamental  Outras áreas;Conselheiro Suplente;Comissionado;10/11/2014;10/11/2016;4;46;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;24/04/1977;F;Superior Completo;Sociedade Civil  organizações dos trabalhadores;Conselheiro Suplente;Empregado Público Celetista  CLT;10/11/2014;10/11/2016;7;39;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;;1,00;;;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;03/09/1974;M;Médio Completo;Governamental  Outras áreas;Conselheiro Suplente;Comissionado;02/12/2015;10/11/2016;4;42;De 40 a 49 anos;Nível Médio;;Nível Médio;;;;;Representante do Governo;;;;;;;;1,00;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;09/06/1946;F;Superior Completo;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Titular;Voluntário;10/11/2014;10/11/2016;5;70;50 anos ou mais;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;27/10/1973;F;Superior Completo;Sociedade Civil  organizações dos trabalhadores;Conselheiro Suplente;Servidor Estatutário;10/11/2014;10/11/2016;7;43;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;;1,00;;;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
26;PE;Nordeste;8796448;185;08/06/1970;F;Superior Completo;Governamental  Saúde;Conselheiro Titular;Servidor Estatutário;10/11/2014;10/11/2016;3;46;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;3,00;8,00;5,00;17,00;2,00;1,00;4,00;4,00;2,00;3,00;9,00;8,00;33
27;AL;Nordeste;3120494;102;11/11/1970;F;Superior Completo;Governamental  Outras áreas;Conselheiro Titular;Comissionado;19/03/2015;19/03/2017;4;46;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;4,00;0,00;2,00;8,00;4,00;0,00;0,00;0,00;2,00;0,00;5,00;3,00;14
27;AL;Nordeste;3120494;102;07/04/1973;F;Superior Completo;Sociedade Civil  organizações dos usuários;Conselheiro Titular;Trabalhador de empresa Cooperativa Entidade Prestadora de Serviço;18/08/2016;19/03/2017;8;43;De 40 a 49 anos;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;4,00;0,00;2,00;8,00;4,00;0,00;0,00;0,00;2,00;0,00;5,00;3,00;14
27;AL;Nordeste;3120494;102;10/06/1979;F;Especialização;Governamental  Assistência Social;Conselheiro Suplente;Comissionado;10/05/2016;19/03/2017;1;37;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;4,00;0,00;2,00;8,00;4,00;0,00;0,00;0,00;2,00;0,00;5,00;3,00;14
27;AL;Nordeste;3120494;102;11/04/1948;M;Superior Completo;Sociedade Civil  organizações dos trabalhadores;Conselheiro Titular;Sem vínculo;19/03/2015;19/03/2017;7;68;50 anos ou mais;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;4,00;0,00;2,00;8,00;4,00;0,00;0,00;0,00;2,00;0,00;5,00;3,00;14
27;AL;Nordeste;3120494;102;29/05/1982;F;Especialização;Sociedade Civil  organizações dos usuários;Conselheiro Titular;Sem vínculo;16/05/2016;19/03/2017;8;34;De 30 a 39 anos;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;4,00;0,00;2,00;8,00;4,00;0,00;0,00;0,00;2,00;0,00;5,00;3,00;14
27;AL;Nordeste;3120494;102;17/02/1990;M;Médio Completo;Governamental  Outras áreas;Conselheiro Titular;Comissionado;20/06/2016;19/03/2017;4;26;Até 29 anos;Nível Médio;;Nível Médio;;;;;Representante do Governo;;;;;;;1,00;;4,00;0,00;2,00;8,00;4,00;0,00;0,00;0,00;2,00;0,00;5,00;3,00;14
27;AL;Nordeste;3120494;102;05/10/1955;F;Superior Completo;Governamental  Saúde;Conselheiro Suplente;Servidor Estatutário;19/03/2015;19/03/2017;3;61;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;4,00;0,00;2,00;8,00;4,00;0,00;0,00;0,00;2,00;0,00;5,00;3,00;14
27;AL;Nordeste;3120494;102;28/11/1951;F;Superior Completo;Sociedade Civil  organizações dos usuários;Conselheiro Titular;Sem vínculo;19/03/2015;19/03/2017;8;65;50 anos ou mais;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;4,00;0,00;2,00;8,00;4,00;0,00;0,00;0,00;2,00;0,00;5,00;3,00;14
27;AL;Nordeste;3120494;102;22/06/1960;M;Especialização;Governamental  Outras áreas;Conselheiro Suplente;Servidor Estatutário;05/07/2016;19/03/2017;4;56;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;4,00;0,00;2,00;8,00;4,00;0,00;0,00;0,00;2,00;0,00;5,00;3,00;14
27;AL;Nordeste;3120494;102;20/04/1957;M;Especialização;Governamental  Assistência Social;Vice-Presidente;Comissionado;10/05/2016;19/03/2017;1;59;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;4,00;0,00;2,00;8,00;4,00;0,00;0,00;0,00;2,00;0,00;5,00;3,00;14
27;AL;Nordeste;3120494;102;12/07/1964;F;Especialização;Sociedade Civil  organizações dos trabalhadores;Conselheiro Presidente;Sem vínculo;19/03/2015;19/03/2017;7;52;50 anos ou mais;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;4,00;0,00;2,00;8,00;4,00;0,00;0,00;0,00;2,00;0,00;5,00;3,00;14
27;AL;Nordeste;3120494;102;18/09/1970;F;Especialização;Governamental  Educação;Conselheiro Titular;Comissionado;01/10/2015;19/03/2017;2;46;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;4,00;0,00;2,00;8,00;4,00;0,00;0,00;0,00;2,00;0,00;5,00;3,00;14
27;AL;Nordeste;3120494;102;20/04/1967;F;Superior Completo;Governamental  Saúde;Conselheiro Titular;Servidor Estatutário;19/03/2015;19/03/2017;3;49;De 40 a 49 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;4,00;0,00;2,00;8,00;4,00;0,00;0,00;0,00;2,00;0,00;5,00;3,00;14
27;AL;Nordeste;3120494;102;09/09/1952;F;Superior Completo;Sociedade Civil  organizações dos usuários;Conselheiro Titular;Sem vínculo;19/03/2015;19/03/2017;8;64;50 anos ou mais;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;4,00;0,00;2,00;8,00;4,00;0,00;0,00;0,00;2,00;0,00;5,00;3,00;14
28;SE;Nordeste;2068017;75;04/07/1965;F;Superior Completo;Governamental  Saúde;Conselheiro Suplente;Servidor Estatutário;03/05/2016;30/12/2018;3;51;50 anos ou mais;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;3,00;5,00;6,00;12,00;3,00;0,00;2,00;3,00;3,00;3,00;7,00;5,00;26
28;SE;Nordeste;2068017;75;09/11/1982;F;Superior Completo;Governamental  Assistência Social;Conselheiro Titular;Comissionado;05/08/2016;05/08/2018;1;34;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;3,00;5,00;6,00;12,00;3,00;0,00;2,00;3,00;3,00;3,00;7,00;5,00;26
28;SE;Nordeste;2068017;75;22/12/1978;F;Superior Completo;Governamental  Outras áreas;Conselheiro Titular;Comissionado;09/07/2015;09/07/2017;4;38;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;3,00;5,00;6,00;12,00;3,00;0,00;2,00;3,00;3,00;3,00;7,00;5,00;26
28;SE;Nordeste;2068017;75;31/03/1983;F;Superior Completo;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Suplente;Empregado Público Celetista  CLT;14/10/2015;04/12/2016;5;33;De 30 a 39 anos;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;3,00;5,00;6,00;12,00;3,00;0,00;2,00;3,00;3,00;3,00;7,00;5,00;26
28;SE;Nordeste;2068017;75;22/08/1984;M;Especialização;Sociedade Civil  organizações dos trabalhadores;Vice-Presidente;Servidor Estatutário;04/12/2014;04/12/2016;7;32;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;3,00;5,00;6,00;12,00;3,00;0,00;2,00;3,00;3,00;3,00;7,00;5,00;26
28;SE;Nordeste;2068017;75;03/06/1983;M;Superior Completo;Sociedade Civil  organizações dos trabalhadores;Conselheiro Titular;Servidor Estatutário;12/08/2015;04/12/2016;7;33;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;3,00;5,00;6,00;12,00;3,00;0,00;2,00;3,00;3,00;3,00;7,00;5,00;26
28;SE;Nordeste;2068017;75;04/06/1985;M;Superior Completo;Sociedade Civil  organizações dos trabalhadores;Conselheiro Titular;Outro vínculo não permanente;26/04/2016;26/12/2016;7;31;De 30 a 39 anos;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;3,00;5,00;6,00;12,00;3,00;0,00;2,00;3,00;3,00;3,00;7,00;5,00;26
28;SE;Nordeste;2068017;75;20/04/1978;M;Médio Completo;Governamental  Outras áreas;Conselheiro Suplente;Comissionado;09/07/2015;09/07/2017;4;38;De 30 a 39 anos;Nível Médio;;Nível Médio;;;;;Representante do Governo;;;;;;;;1,00;3,00;5,00;6,00;12,00;3,00;0,00;2,00;3,00;3,00;3,00;7,00;5,00;26
28;SE;Nordeste;2068017;75;28/06/1988;F;Superior Completo;Sociedade Civil  das entidade e Organizações de Ass Social;Conselheiro Suplente;Empregado Público Celetista  CLT;27/10/2015;04/12/2016;5;28;Até 29 anos;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;3,00;5,00;6,00;12,00;3,00;0,00;2,00;3,00;3,00;3,00;7,00;5,00;26
