NU_IDENTIFICADOR;IBGE;IBGE7;Região;UF;Municipio;Pop_Total2010;Porte_pop2010;co_seq_dirigente;q39_2;q39_3;q39_6;q39_7;q39_8;q39_9;q39_10;q39_11;q39_12_1;q39_12_2;q39_12_3;D39_2;D39_2categoria;D39_6;D39_8;D39_6bin1;D39_6bin2;D39_6bin3;D39_8bin1;D39_8bin2;D39_8bin3;D39_8bin4;D39_7bin1;D39_7bin2;D39_7bin3;D39_7bin4;D39_7bin5
31439097828;314390;3143906;Região Sudeste;MG;Muriaé;100765;Grande;459884;9/27/1987;F;Superior Completo;Assistente Social;Comissionado;Coordenador(a);40 horas semanais;1/5/2015;Atividades de gestão (administrativo); ;Outros;28;Até 29 anos;Nível Superior;Comissionado; ; ;Nível Superior; ; ;Comissionado; ; ;Assistente Social; ; ; 
24081096532;240810;2408102;Região Nordeste;RN;Natal;803739;Grande;569567;2/19/1987;M;Superior Completo;Assistente Social;Servidor Temporário;Coordenador(a);40 horas semanais;10/1/2014;Atividades de gestão (administrativo);Serviço Especializado para Pessoas em Situação de Rua;Outros;28;Até 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ;Outros vínculos não permanentes; ;Assistente Social; ; ; 
41255095964;412550;4125506;Região Sul;PR;São José dos Pinhais;264210;Grande;334609;4/6/1987;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico de nível superior;40 horas semanais;3/18/2015;Serviço Especializado para Pessoas em Situação de Rua; ; ;28;Até 29 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior;Servidor Estatutário; ; ; ; ;Assistente Social; ; ; 
31702097728;317020;3170206;Região Sudeste;MG;Uberlândia;604013;Grande;835128;3/21/1987;M;Superior Completo;Assistente Social;Comissionado;Coordenador(a);40 horas semanais;3/11/2015;Atividades de gestão (administrativo);Serviço Especializado para Pessoas em Situação de Rua;Serviço de Abordagem Social;28;Até 29 anos;Nível Superior;Comissionado; ; ;Nível Superior; ; ;Comissionado; ; ;Assistente Social; ; ; 
31223097978;312230;3122306;Região Sudeste;MG;Divinópolis;213016;Grande;744924;9/28/1987;F;Superior Completo;Assistente Social;Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços;Educador(a) Social;40 horas semanais;9/8/2014;Serviço de Abordagem Social; ; ;28;Até 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ;Outros vínculos não permanentes; ;Assistente Social; ; ; 
31223097978;312230;3122306;Região Sudeste;MG;Divinópolis;213016;Grande;979699;7/22/1987;F;Superior Completo;Assistente Social;Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços;Educador(a) Social;40 horas semanais;9/8/2014;Serviço de Abordagem Social; ; ;28;Até 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ;Outros vínculos não permanentes; ;Assistente Social; ; ; 
35055097673;350550;3505500;Região Sudeste;SP;Barretos;112101;Grande;1034354;4/2/1987;F;Superior Completo;Assistente Social;Empregado Público (CLT);Educador(a) Social;40 horas semanais;5/11/2015;Serviço Especializado para Pessoas em Situação de Rua; ; ;28;Até 29 anos;Nível Superior;Empregado Público (CLT); ; ;Nível Superior; ;Empregado Público (CLT); ; ; ;Assistente Social; ; ; 
31062097926;310620;3106200;Região Sudeste;MG;Belo Horizonte;2375151;Metrópole;1058030;9/19/1987;F;Superior Completo;Assistente Social;Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços;Técnico de nível superior;30 horas semanais;8/11/2015;Serviço Especializado para Pessoas em Situação de Rua; ; ;28;Até 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ;Outros vínculos não permanentes; ;Assistente Social; ; ; 
33035096400;330350;3303500;Região Sudeste;RJ;Nova Iguaçu;796257;Grande;914220;3/26/1987;F;Especialização;Assistente Social;Servidor Estatutário;Técnico de nível superior;30 horas semanais;1/2/2013;Serviço Especializado para Pessoas em Situação de Rua;Serviço de Abordagem Social;Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico);28;Até 29 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior;Servidor Estatutário; ; ; ; ;Assistente Social; ; ; 
33051097142;330510;3305109;Região Sudeste;RJ;São João de Meriti;458673;Grande;720234;3/28/1987;F;Superior Completo;Assistente Social;Servidor Temporário;Técnico de nível superior;30 horas semanais;7/2/2012;Serviço de Abordagem Social; ; ;28;Até 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ;Outros vínculos não permanentes; ;Assistente Social; ; ; 
35503098123;355030;3550308;Região Sudeste;SP;São Paulo;11253503;Metrópole;360500;12/21/1987;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico de nível superior;30 horas semanais;10/19/2015;Serviço Especializado para Pessoas em Situação de Rua; ; ;28;Até 29 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior;Servidor Estatutário; ; ; ; ;Assistente Social; ; ; 
35259095940;352590;3525904;Região Sudeste;SP;Jundiaí;370126;Grande;969198;4/13/1987;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico de nível superior;30 horas semanais;4/10/2014;Serviço Especializado para Pessoas em Situação de Rua; ; ;28;Até 29 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior;Servidor Estatutário; ; ; ; ;Assistente Social; ; ; 
35188097034;351880;3518800;Região Sudeste;SP;Guarulhos;1221979;Metrópole;694198;6/30/1987;F;Superior Completo;Assistente Social;Empregado Público (CLT);Técnico de nível superior;30 horas semanais;9/17/2010;Serviço Especializado para Pessoas em Situação de Rua;Serviço de Abordagem Social;Outros;28;Até 29 anos;Nível Superior;Empregado Público (CLT); ; ;Nível Superior; ;Empregado Público (CLT); ; ; ;Assistente Social; ; ; 
35269094904;352690;3526902;Região Sudeste;SP;Limeira;276022;Grande;667913;10/6/1987;F;Especialização;Assistente Social;Servidor Estatutário;Técnico de nível superior;30 horas semanais;4/8/2014;Serviço Especializado para Pessoas em Situação de Rua;Serviço de Abordagem Social; ;28;Até 29 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior;Servidor Estatutário; ; ; ; ;Assistente Social; ; ; 
35032097284;350320;3503208;Região Sudeste;SP;Araraquara;208662;Grande;733150;2/6/1987;F;Superior Completo;Assistente Social;Empregado Público (CLT);Técnico de nível superior;30 horas semanais;6/18/2012;Serviço Especializado para Pessoas em Situação de Rua;Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico); ;28;Até 29 anos;Nível Superior;Empregado Público (CLT); ; ;Nível Superior; ;Empregado Público (CLT); ; ; ;Assistente Social; ; ; 
35239097720;352390;3523909;Região Sudeste;SP;Itu;154147;Grande;823572;3/30/1987;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico de nível superior;Menor que 20 horas semanais;8/5/2015;Serviço Especializado para Pessoas em Situação de Rua; ; ;28;Até 29 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior;Servidor Estatutário; ; ; ; ;Assistente Social; ; ; 
35528097718;355280;3552809;Região Sudeste;SP;Taboão da Serra;244528;Grande;947055;7/14/1987;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico de nível superior;30 horas semanais;6/18/2014;Serviço Especializado para Pessoas em Situação de Rua; ; ;28;Até 29 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior;Servidor Estatutário; ; ; ; ;Assistente Social; ; ; 
42091094704;420910;4209102;Região Sul;SC;Joinville;515288;Grande;645638;5/21/1986;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico de nível superior;30 horas semanais;8/17/2015;Serviço de Abordagem Social; ; ;29;Até 29 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior;Servidor Estatutário; ; ; ; ;Assistente Social; ; ; 
23073097218;230730;2307304;Região Nordeste;CE;Juazeiro do Norte;249939;Grande;654799;12/1/1986;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico de nível superior;30 horas semanais;8/16/2010;Serviço Especializado para Pessoas em Situação de Rua; ; ;29;Até 29 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior;Servidor Estatutário; ; ; ; ;Assistente Social; ; ; 
35503096298;355030;3550308;Região Sudeste;SP;São Paulo;11253503;Metrópole;1075481;8/28/1986;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico de nível superior;30 horas semanais;8/10/2015;Serviço Especializado para Pessoas em Situação de Rua; ; ;29;Até 29 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior;Servidor Estatutário; ; ; ; ;Assistente Social; ; ; 
22077098060;220770;2207702;Região Nordeste;PI;Parnaíba;145705;Grande;929425;10/13/1986;F;Especialização;Assistente Social;Outro vínculo não permanente;Técnico de nível superior;30 horas semanais;4/7/2014;Serviço Especializado para Pessoas em Situação de Rua; ; ;29;Até 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ;Outros vínculos não permanentes; ;Assistente Social; ; ; 
29065098097;290650;2906501;Região Nordeste;BA;Candeias;83158;Médio;966698;11/23/1986;F;Superior Completo;Assistente Social;Outro vínculo não permanente;Técnico de nível superior;30 horas semanais;7/1/2014;Serviço Especializado para Pessoas em Situação de Rua;Serviço de Abordagem Social; ;29;Até 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ;Outros vínculos não permanentes; ;Assistente Social; ; ; 
42119098110;421190;4211900;Região Sul;SC;Palhoça;137334;Grande;943631;11/11/1986;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico de nível superior;30 horas semanais;5/26/2014;Serviço Especializado para Pessoas em Situação de Rua; ; ;29;Até 29 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior;Servidor Estatutário; ; ; ; ;Assistente Social; ; ; 
41281097928;412810;4128104;Região Sul;PR;Umuarama;100676;Grande;778846;7/28/1986;M;Superior Completo;Assistente Social;Comissionado;Educador(a) Social;40 horas semanais;3/12/2013;Serviço Especializado para Pessoas em Situação de Rua;Serviço de Abordagem Social; ;29;Até 29 anos;Nível Superior;Comissionado; ; ;Nível Superior; ; ;Comissionado; ; ;Assistente Social; ; ; 
14113700129;411370;4113700;Região Sul;PR;Londrina;506701;Grande;964859;6/20/1986;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico de nível superior;30 horas semanais;6/3/2014;Serviço Especializado para Pessoas em Situação de Rua; ; ;29;Até 29 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior;Servidor Estatutário; ; ; ; ;Assistente Social; ; ; 
25040096456;250400;2504009;Região Nordeste;PB;Campina Grande;385213;Grande;968696;2/27/1986;F;Superior Completo;Assistente Social;Servidor Temporário;Técnico de nível superior;30 horas semanais;4/1/2014;Serviço Especializado para Pessoas em Situação de Rua; ; ;29;Até 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ;Outros vínculos não permanentes; ;Assistente Social; ; ; 
32050097330;320500;3205002;Região Sudeste;ES;Serra;409267;Grande;997194;5/18/1986;F;Superior Completo;Assistente Social;Trabalhador de Empresa/Cooperativa/Entidade Prestadora de Serviços;Técnico de nível superior;30 horas semanais;1/22/2015;Serviço de Abordagem Social; ; ;29;Até 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ;Outros vínculos não permanentes; ;Assistente Social; ; ; 
25032098120;250320;2503209;Região Nordeste;PB;Cabedelo;57944;Médio;917889;9/2/1986;F;Superior Completo;Assistente Social;Outro vínculo não permanente;Técnico de nível superior;20 horas semanais;5/1/2015;Serviço Especializado para Pessoas em Situação de Rua;Serviço de Abordagem Social;Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico);29;Até 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ;Outros vínculos não permanentes; ;Assistente Social; ; ; 
31439097828;314390;3143906;Região Sudeste;MG;Muriaé;100765;Grande;346465;5/3/1986;F;Superior Completo;Assistente Social;Comissionado;Técnico de nível superior;40 horas semanais;10/1/2014;Serviço Especializado para Pessoas em Situação de Rua; ;Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico);29;Até 29 anos;Nível Superior;Comissionado; ; ;Nível Superior; ; ;Comissionado; ; ;Assistente Social; ; ; 
33039095954;330390;3303906;Região Sudeste;RJ;Petrópolis;295917;Grande;1039930;2/21/1986;F;Superior Completo;Assistente Social;Outro vínculo não permanente;Técnico de nível superior;40 horas semanais;7/21/2015;Serviço Especializado para Pessoas em Situação de Rua;Serviço de Abordagem Social;Outros;29;Até 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ;Outros vínculos não permanentes; ;Assistente Social; ; ; 
32015096780;320150;3201506;Região Sudeste;ES;Colatina;111788;Grande;711061;2/21/1986;M;Superior Completo;Assistente Social;Servidor Estatutário;Técnico de nível superior;30 horas semanais;4/1/2014;Serviço Especializado para Pessoas em Situação de Rua; ; ;29;Até 29 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior;Servidor Estatutário; ; ; ; ;Assistente Social; ; ; 
33020097762;330200;3302007;Região Sudeste;RJ;Itaguaí;109091;Grande;844647;6/6/1986;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico de nível superior;Menor que 20 horas semanais;3/2/2014;Serviço Especializado para Pessoas em Situação de Rua; ;Serviço de Abordagem Social;29;Até 29 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior;Servidor Estatutário; ; ; ; ;Assistente Social; ; ; 
35503098105;355030;3550308;Região Sudeste;SP;São Paulo;11253503;Metrópole;506137;11/21/1986;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico de nível superior;30 horas semanais;8/11/2015;Serviço Especializado para Pessoas em Situação de Rua;Outros; ;29;Até 29 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior;Servidor Estatutário; ; ; ; ;Assistente Social; ; ; 
35503098123;355030;3550308;Região Sudeste;SP;São Paulo;11253503;Metrópole;724101;5/19/1986;F;Superior Incompleto;Assistente Social;Servidor Estatutário;Técnico de nível superior;30 horas semanais;10/19/2015;Serviço Especializado para Pessoas em Situação de Rua; ; ;29;Até 29 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ;Servidor Estatutário; ; ; ; ;Assistente Social; ; ; 
35528097718;355280;3552809;Região Sudeste;SP;Taboão da Serra;244528;Grande;726906;9/13/1986;F;Superior Completo;Assistente Social;Servidor Estatutário;Coordenador(a);40 horas semanais;1/18/2012;Atividades de gestão (administrativo); ; ;29;Até 29 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior;Servidor Estatutário; ; ; ; ;Assistente Social; ; ; 
35041098094;350410;3504107;Região Sudeste;SP;Atibaia;126603;Grande;246148;10/29/1986;F;Superior Completo;Assistente Social;Empregado Público (CLT);Técnico de nível superior;30 horas semanais;2/11/2014;Serviço Especializado para Pessoas em Situação de Rua; ; ;29;Até 29 anos;Nível Superior;Empregado Público (CLT); ; ;Nível Superior; ;Empregado Público (CLT); ; ; ;Assistente Social; ; ; 
42054095896;420540;4205407;Região Sul;SC;Florianópolis;421240;Grande;927968;7/14/1986;F;Mestrado;Assistente Social;Servidor Estatutário;Técnico de nível superior;30 horas semanais;4/10/2014;Serviço de Abordagem Social; ; ;29;Até 29 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior;Servidor Estatutário; ; ; ; ;Assistente Social; ; ; 
35290097674;352900;3529005;Região Sudeste;SP;Marília;216745;Grande;1048775;4/11/1986;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico de nível superior;30 horas semanais;4/13/2015;Serviço Especializado para Pessoas em Situação de Rua;Outros; ;29;Até 29 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior;Servidor Estatutário; ; ; ; ;Assistente Social; ; ; 
35503098122;355030;3550308;Região Sudeste;SP;São Paulo;11253503;Metrópole;899017;12/6/1986;F;Superior Completo;Assistente Social;Terceirizado;Técnico de nível superior;30 horas semanais;2/12/2014;Serviço Especializado para Pessoas em Situação de Rua; ; ;29;Até 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ;Outros vínculos não permanentes; ;Assistente Social; ; ; 
29108095736;291080;2910800;Região Nordeste;BA;Feira de Santana;556642;Grande;667358;11/5/1986;F;Superior Completo;Assistente Social;Servidor Temporário;Técnico de nível superior;30 horas semanais;2/2/2015;Serviço Especializado para Pessoas em Situação de Rua; ; ;29;Até 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ;Outros vínculos não permanentes; ;Assistente Social; ; ; 
52014096138;520140;5201405;Região Centro-Oeste;GO;Aparecida de Goiânia;455657;Grande;993621;12/2/1985;M;Especialização;Assistente Social;Servidor Temporário;Educador(a) Social;30 horas semanais;7/17/2014;Serviço de Abordagem Social; ; ;30;De 30 a 39 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ;Outros vínculos não permanentes; ;Assistente Social; ; ; 
